trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1190.avi","oneeighty","sin-oneeighty-4Hz-guitar16.wav","Theta",180,"guitar"
2,"1160.avi","zero","sin-zero-4Hz-guitar2.wav","Theta",0,"guitar"
3,"1082.avi","oneeighty","sin-oneeighty-4Hz-dar16.wav","Theta",180,"dar"
4,"1051.avi","zero","sin-zero-4Hz-dar6.wav","Theta",0,"dar"
5,"1123.avi","oneeighty","sin-oneeighty-4Hz-ep22.wav","Theta",180,"ep"
6,"1157.avi","zero","sin-zero-4Hz-guitar7.wav","Theta",0,"guitar"
7,"1021.avi","zero","sin-zero-4Hz-choir6.wav","Theta",0,"choir"
8,"1142.avi","oneeighty","sin-oneeighty-4Hz-ep15.wav","Theta",180,"ep"
9,"1186.avi","oneeighty","sin-oneeighty-4Hz-guitar13.wav","Theta",180,"guitar"
10,"1040.avi","oneeighty","sin-oneeighty-4Hz-choir24.wav","Theta",180,"choir"
11,"1093.avi","oneeighty","sin-oneeighty-4Hz-dar22.wav","Theta",180,"dar"
12,"1101.avi","zero","sin-zero-4Hz-ep1.wav","Theta",0,"ep"
13,"1037.avi","oneeighty","sin-oneeighty-4Hz-choir19.wav","Theta",180,"choir"
14,"1010.avi","zero","sin-zero-4Hz-choir12.wav","Theta",0,"choir"
15,"1069.avi","zero","sin-zero-4Hz-dar1.wav","Theta",0,"dar"
16,"1097.avi","zero","sin-zero-4Hz-ep6.wav","Theta",0,"ep"
