trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1028.avi","oneeighty","sin-oneeighty-4Hz-acoustic16.wav","Theta",180,"acoustic"
2,"1158.avi","zero","sin-zero-4Hz-yann5.wav","Theta",0,"yann"
3,"1059.avi","zero","sin-zero-4Hz-ep9.wav","Theta",0,"ep"
4,"1064.avi","zero","sin-zero-4Hz-ep7.wav","Theta",0,"ep"
5,"1111.avi","zero","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar"
6,"1189.avi","oneeighty","sin-oneeighty-4Hz-yann15.wav","Theta",180,"yann"
7,"1122.avi","oneeighty","sin-oneeighty-4Hz-guitar21.wav","Theta",180,"guitar"
8,"1131.avi","oneeighty","sin-oneeighty-4Hz-guitar23.wav","Theta",180,"guitar"
9,"1046.avi","oneeighty","sin-oneeighty-4Hz-acoustic13.wav","Theta",180,"acoustic"
10,"1095.avi","oneeighty","sin-oneeighty-4Hz-ep24.wav","Theta",180,"ep"
11,"1018.avi","zero","sin-zero-4Hz-acoustic9.wav","Theta",0,"acoustic"
12,"1192.avi","oneeighty","sin-oneeighty-4Hz-yann18.wav","Theta",180,"yann"
13,"1163.avi","zero","sin-zero-4Hz-yann8.wav","Theta",0,"yann"
14,"1110.avi","zero","sin-zero-4Hz-guitar4.wav","Theta",0,"guitar"
15,"1092.avi","oneeighty","sin-oneeighty-4Hz-ep20.wav","Theta",180,"ep"
16,"1017.avi","zero","sin-zero-4Hz-acoustic12.wav","Theta",0,"acoustic"
