trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1074.avi","oneeighty","sin-oneeighty-4Hz-orch21.wav","Theta",180,"orch"
2,"1134.avi","oneeighty","sin-oneeighty-4Hz-synth22.wav","Theta",180,"synth"
3,"1068.avi","zero","sin-zero-4Hz-orch8.wav","Theta",0,"orch"
4,"1120.avi","zero","sin-zero-4Hz-synth12.wav","Theta",0,"synth"
5,"1009.avi","zero","sin-zero-4Hz-guitar5.wav","Theta",0,"guitar"
6,"1038.avi","oneeighty","sin-oneeighty-4Hz-guitar15.wav","Theta",180,"guitar"
7,"1145.avi","zero","sin-zero-4Hz-yann12.wav","Theta",0,"yann"
8,"1022.avi","zero","sin-zero-4Hz-guitar3.wav","Theta",0,"guitar"
9,"1115.avi","zero","sin-zero-4Hz-synth9.wav","Theta",0,"synth"
10,"1079.avi","oneeighty","sin-oneeighty-4Hz-orch15.wav","Theta",180,"orch"
11,"1148.avi","zero","sin-zero-4Hz-yann6.wav","Theta",0,"yann"
12,"1126.avi","oneeighty","sin-oneeighty-4Hz-synth19.wav","Theta",180,"synth"
13,"1178.avi","oneeighty","sin-oneeighty-4Hz-yann23.wav","Theta",180,"yann"
14,"1056.avi","zero","sin-zero-4Hz-orch3.wav","Theta",0,"orch"
15,"1030.avi","oneeighty","sin-oneeighty-4Hz-guitar14.wav","Theta",180,"guitar"
16,"1179.avi","oneeighty","sin-oneeighty-4Hz-yann13.wav","Theta",180,"yann"
