trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1061.avi","zero","sin-zero-4Hz-guitar10.wav","Theta",0,"guitar"
2,"1055.avi","zero","sin-zero-4Hz-guitar1.wav","Theta",0,"guitar"
3,"1006.avi","zero","sin-zero-4Hz-ep12.wav","Theta",0,"ep"
4,"1031.avi","oneeighty","sin-oneeighty-4Hz-ep13.wav","Theta",180,"ep"
5,"1136.avi","oneeighty","sin-oneeighty-4Hz-orch18.wav","Theta",180,"orch"
6,"1116.avi","zero","sin-zero-4Hz-orch7.wav","Theta",0,"orch"
7,"1002.avi","zero","sin-zero-4Hz-ep5.wav","Theta",0,"ep"
8,"1076.avi","oneeighty","sin-oneeighty-4Hz-guitar18.wav","Theta",180,"guitar"
9,"1107.avi","zero","sin-zero-4Hz-orch10.wav","Theta",0,"orch"
10,"1141.avi","oneeighty","sin-oneeighty-4Hz-orch13.wav","Theta",180,"orch"
11,"1155.avi","zero","sin-zero-4Hz-synth5.wav","Theta",0,"synth"
12,"1168.avi","zero","sin-zero-4Hz-synth11.wav","Theta",0,"synth"
13,"1171.avi","oneeighty","sin-oneeighty-4Hz-synth21.wav","Theta",180,"synth"
14,"1042.avi","oneeighty","sin-oneeighty-4Hz-ep23.wav","Theta",180,"ep"
15,"1169.avi","oneeighty","sin-oneeighty-4Hz-synth13.wav","Theta",180,"synth"
16,"1087.avi","oneeighty","sin-oneeighty-4Hz-guitar19.wav","Theta",180,"guitar"
