trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1143.avi","oneeighty","sin-oneeighty-4Hz-guitar16.wav","Theta",180,"guitar"
2,"1153.avi","zero","sin-zero-4Hz-orch2.wav","Theta",0,"orch"
3,"1059.avi","zero","sin-zero-4Hz-choir4.wav","Theta",0,"choir"
4,"1014.avi","zero","sin-zero-4Hz-acoustic2.wav","Theta",0,"acoustic"
5,"1028.avi","oneeighty","sin-oneeighty-4Hz-acoustic19.wav","Theta",180,"acoustic"
6,"1182.avi","oneeighty","sin-oneeighty-4Hz-orch18.wav","Theta",180,"orch"
7,"1084.avi","oneeighty","sin-oneeighty-4Hz-choir22.wav","Theta",180,"choir"
8,"1122.avi","oneeighty","sin-oneeighty-4Hz-guitar24.wav","Theta",180,"guitar"
9,"1045.avi","oneeighty","sin-oneeighty-4Hz-acoustic22.wav","Theta",180,"acoustic"
10,"1149.avi","zero","sin-zero-4Hz-orch9.wav","Theta",0,"orch"
11,"1119.avi","zero","sin-zero-4Hz-guitar10.wav","Theta",0,"guitar"
12,"1114.avi","zero","sin-zero-4Hz-guitar9.wav","Theta",0,"guitar"
13,"1189.avi","oneeighty","sin-oneeighty-4Hz-orch14.wav","Theta",180,"orch"
14,"1053.avi","zero","sin-zero-4Hz-choir11.wav","Theta",0,"choir"
15,"1018.avi","zero","sin-zero-4Hz-acoustic10.wav","Theta",0,"acoustic"
16,"1073.avi","oneeighty","sin-oneeighty-4Hz-choir20.wav","Theta",180,"choir"
