trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1151.avi","zero","sin-zero-4Hz-synth10.wav","Theta",0,"synth"
2,"1163.avi","zero","sin-zero-4Hz-synth6.wav","Theta",0,"synth"
3,"1096.avi","oneeighty","sin-oneeighty-4Hz-guitar22.wav","Theta",180,"guitar"
4,"1184.avi","oneeighty","sin-oneeighty-4Hz-synth18.wav","Theta",180,"synth"
5,"1003.avi","zero","sin-zero-4Hz-ep5.wav","Theta",0,"ep"
6,"1020.avi","zero","sin-zero-4Hz-ep11.wav","Theta",0,"ep"
7,"1042.avi","oneeighty","sin-oneeighty-4Hz-ep17.wav","Theta",180,"ep"
8,"1082.avi","oneeighty","sin-oneeighty-4Hz-guitar19.wav","Theta",180,"guitar"
9,"1026.avi","oneeighty","sin-oneeighty-4Hz-ep13.wav","Theta",180,"ep"
10,"1108.avi","zero","sin-zero-4Hz-orch7.wav","Theta",0,"orch"
11,"1069.avi","zero","sin-zero-4Hz-guitar7.wav","Theta",0,"guitar"
12,"1142.avi","oneeighty","sin-oneeighty-4Hz-orch22.wav","Theta",180,"orch"
13,"1118.avi","zero","sin-zero-4Hz-orch4.wav","Theta",0,"orch"
14,"1058.avi","zero","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar"
15,"1178.avi","oneeighty","sin-oneeighty-4Hz-synth16.wav","Theta",180,"synth"
16,"1140.avi","oneeighty","sin-oneeighty-4Hz-orch23.wav","Theta",180,"orch"
