trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1127.avi","oneeighty","sin-oneeighty-4Hz-yann18.wav","Theta",180,"yann"
2,"1150.avi","zero","sin-zero-4Hz-acoustic1.wav","Theta",0,"acoustic"
3,"1041.avi","oneeighty","sin-oneeighty-4Hz-orch20.wav","Theta",180,"orch"
4,"1062.avi","zero","sin-zero-4Hz-synth12.wav","Theta",0,"synth"
5,"1005.avi","zero","sin-zero-4Hz-orch1.wav","Theta",0,"orch"
6,"1076.avi","oneeighty","sin-oneeighty-4Hz-synth24.wav","Theta",180,"synth"
7,"1099.avi","zero","sin-zero-4Hz-yann7.wav","Theta",0,"yann"
8,"1157.avi","zero","sin-zero-4Hz-acoustic8.wav","Theta",0,"acoustic"
9,"1012.avi","zero","sin-zero-4Hz-orch3.wav","Theta",0,"orch"
10,"1078.avi","oneeighty","sin-oneeighty-4Hz-synth20.wav","Theta",180,"synth"
11,"1029.avi","oneeighty","sin-oneeighty-4Hz-orch13.wav","Theta",180,"orch"
12,"1116.avi","zero","sin-zero-4Hz-yann2.wav","Theta",0,"yann"
13,"1190.avi","oneeighty","sin-oneeighty-4Hz-acoustic17.wav","Theta",180,"acoustic"
14,"1181.avi","oneeighty","sin-oneeighty-4Hz-acoustic25.wav","Theta",180,"acoustic"
15,"1134.avi","oneeighty","sin-oneeighty-4Hz-yann20.wav","Theta",180,"yann"
16,"1061.avi","zero","sin-zero-4Hz-synth11.wav","Theta",0,"synth"
