trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1121.avi","oneeighty","sin-oneeighty-4Hz-synth19.wav","Theta",180,"synth"
2,"1097.avi","zero","sin-zero-4Hz-synth3.wav","Theta",0,"synth"
3,"1072.avi","zero","sin-zero-4Hz-orch6.wav","Theta",0,"orch"
4,"1037.avi","oneeighty","sin-oneeighty-4Hz-guitar20.wav","Theta",180,"guitar"
5,"1080.avi","oneeighty","sin-oneeighty-4Hz-orch19.wav","Theta",180,"orch"
6,"1001.avi","zero","sin-zero-4Hz-guitar4.wav","Theta",0,"guitar"
7,"1141.avi","oneeighty","sin-oneeighty-4Hz-synth21.wav","Theta",180,"synth"
8,"1172.avi","oneeighty","sin-oneeighty-4Hz-yann19.wav","Theta",180,"yann"
9,"1049.avi","zero","sin-zero-4Hz-orch5.wav","Theta",0,"orch"
10,"1177.avi","oneeighty","sin-oneeighty-4Hz-yann15.wav","Theta",180,"yann"
11,"1008.avi","zero","sin-zero-4Hz-guitar3.wav","Theta",0,"guitar"
12,"1164.avi","zero","sin-zero-4Hz-yann10.wav","Theta",0,"yann"
13,"1077.avi","oneeighty","sin-oneeighty-4Hz-orch15.wav","Theta",180,"orch"
14,"1162.avi","zero","sin-zero-4Hz-yann4.wav","Theta",0,"yann"
15,"1047.avi","oneeighty","sin-oneeighty-4Hz-guitar23.wav","Theta",180,"guitar"
16,"1112.avi","zero","sin-zero-4Hz-synth8.wav","Theta",0,"synth"
