trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1170.avi","oneeighty","sin-oneeighty-4Hz-guitar14.wav","Theta",180,"guitar","1145.avi","1170.avi","1183.avi","1166.avi",2
2,"1166.avi","zero","sin-zero-4Hz-guitar6.wav","Theta",0,"guitar","1145.avi","1166.avi","1170.avi","1183.avi",2
3,"1070.avi","zero","sin-zero-4Hz-dar4.wav","Theta",0,"dar","1070.avi","1091.avi","1087.avi","1064.avi",1
4,"1091.avi","oneeighty","sin-oneeighty-4Hz-dar16.wav","Theta",180,"dar","1070.avi","1064.avi","1087.avi","1091.avi",4
5,"1034.avi","oneeighty","sin-oneeighty-4Hz-choir24.wav","Theta",180,"choir","1017.avi","1022.avi","1034.avi","1048.avi",3
6,"1087.avi","oneeighty","sin-oneeighty-4Hz-dar17.wav","Theta",180,"dar","1091.avi","1087.avi","1064.avi","1070.avi",2
7,"1048.avi","oneeighty","sin-oneeighty-4Hz-choir17.wav","Theta",180,"choir","1034.avi","1048.avi","1017.avi","1022.avi",2
8,"1022.avi","zero","sin-zero-4Hz-choir6.wav","Theta",0,"choir","1017.avi","1034.avi","1022.avi","1048.avi",3
9,"1145.avi","zero","sin-zero-4Hz-guitar12.wav","Theta",0,"guitar","1145.avi","1166.avi","1183.avi","1170.avi",1
10,"1183.avi","oneeighty","sin-oneeighty-4Hz-guitar17.wav","Theta",180,"guitar","1183.avi","1145.avi","1166.avi","1170.avi",1
11,"1105.avi","zero","sin-zero-4Hz-ep3.wav","Theta",0,"ep","1105.avi","1123.avi","1133.avi","1120.avi",1
12,"1120.avi","zero","sin-zero-4Hz-ep6.wav","Theta",0,"ep","1105.avi","1123.avi","1120.avi","1133.avi",3
13,"1064.avi","zero","sin-zero-4Hz-dar2.wav","Theta",0,"dar","1064.avi","1091.avi","1070.avi","1087.avi",1
14,"1133.avi","oneeighty","sin-oneeighty-4Hz-ep16.wav","Theta",180,"ep","1123.avi","1133.avi","1105.avi","1120.avi",2
15,"1017.avi","zero","sin-zero-4Hz-choir7.wav","Theta",0,"choir","1017.avi","1022.avi","1048.avi","1034.avi",1
16,"1123.avi","oneeighty","sin-oneeighty-4Hz-ep24.wav","Theta",180,"ep","1123.avi","1133.avi","1120.avi","1105.avi",1
