trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1079.avi","oneeighty","sin-oneeighty-4Hz-ep18.wav","Theta",180,"ep"
2,"1106.avi","zero","sin-zero-4Hz-guitar5.wav","Theta",0,"guitar"
3,"1086.avi","oneeighty","sin-oneeighty-4Hz-ep15.wav","Theta",180,"ep"
4,"1019.avi","zero","sin-zero-4Hz-acoustic5.wav","Theta",0,"acoustic"
5,"1169.avi","oneeighty","sin-oneeighty-4Hz-yann16.wav","Theta",180,"yann"
6,"1158.avi","zero","sin-zero-4Hz-yann5.wav","Theta",0,"yann"
7,"1110.avi","zero","sin-zero-4Hz-guitar2.wav","Theta",0,"guitar"
8,"1128.avi","oneeighty","sin-oneeighty-4Hz-guitar18.wav","Theta",180,"guitar"
9,"1004.avi","zero","sin-zero-4Hz-acoustic4.wav","Theta",0,"acoustic"
10,"1068.avi","zero","sin-zero-4Hz-ep12.wav","Theta",0,"ep"
11,"1030.avi","oneeighty","sin-oneeighty-4Hz-acoustic13.wav","Theta",180,"acoustic"
12,"1031.avi","oneeighty","sin-oneeighty-4Hz-acoustic23.wav","Theta",180,"acoustic"
13,"1130.avi","oneeighty","sin-oneeighty-4Hz-guitar13.wav","Theta",180,"guitar"
14,"1192.avi","oneeighty","sin-oneeighty-4Hz-yann24.wav","Theta",180,"yann"
15,"1065.avi","zero","sin-zero-4Hz-ep7.wav","Theta",0,"ep"
16,"1152.avi","zero","sin-zero-4Hz-yann6.wav","Theta",0,"yann"
