trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1024.avi","zero","sin-zero-4Hz-synth2.wav","Theta",0,"synth","1027.avi","1024.avi","1011.avi","1035.avi",2
2,"1111.avi","zero","sin-zero-4Hz-acoustic9.wav","Theta",0,"acoustic","1137.avi","1131.avi","1111.avi","1117.avi",3
3,"1027.avi","oneeighty","sin-oneeighty-4Hz-synth13.wav","Theta",180,"synth","1027.avi","1035.avi","1011.avi","1024.avi",1
4,"1191.avi","oneeighty","sin-oneeighty-4Hz-choir16.wav","Theta",180,"choir","1191.avi","1180.avi","1167.avi","1168.avi",1
5,"1167.avi","zero","sin-zero-4Hz-choir10.wav","Theta",0,"choir","1180.avi","1168.avi","1167.avi","1191.avi",3
6,"1071.avi","zero","sin-zero-4Hz-yann1.wav","Theta",0,"yann","1071.avi","1056.avi","1090.avi","1075.avi",1
7,"1168.avi","zero","sin-zero-4Hz-choir12.wav","Theta",0,"choir","1167.avi","1191.avi","1168.avi","1180.avi",3
8,"1011.avi","zero","sin-zero-4Hz-synth9.wav","Theta",0,"synth","1024.avi","1011.avi","1035.avi","1027.avi",2
9,"1131.avi","oneeighty","sin-oneeighty-4Hz-acoustic16.wav","Theta",180,"acoustic","1111.avi","1137.avi","1131.avi","1117.avi",3
10,"1035.avi","oneeighty","sin-oneeighty-4Hz-synth17.wav","Theta",180,"synth","1011.avi","1035.avi","1024.avi","1027.avi",2
11,"1075.avi","oneeighty","sin-oneeighty-4Hz-yann17.wav","Theta",180,"yann","1090.avi","1075.avi","1056.avi","1071.avi",2
12,"1117.avi","zero","sin-zero-4Hz-acoustic7.wav","Theta",0,"acoustic","1137.avi","1117.avi","1111.avi","1131.avi",2
13,"1056.avi","zero","sin-zero-4Hz-yann11.wav","Theta",0,"yann","1075.avi","1090.avi","1071.avi","1056.avi",4
14,"1180.avi","oneeighty","sin-oneeighty-4Hz-choir23.wav","Theta",180,"choir","1191.avi","1180.avi","1168.avi","1167.avi",2
15,"1137.avi","oneeighty","sin-oneeighty-4Hz-acoustic24.wav","Theta",180,"acoustic","1117.avi","1131.avi","1111.avi","1137.avi",4
16,"1090.avi","oneeighty","sin-oneeighty-4Hz-yann21.wav","Theta",180,"yann","1071.avi","1056.avi","1075.avi","1090.avi",4
