trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1136.avi","oneeighty","sin-oneeighty-4Hz-guitar15.wav","Theta",180,"guitar"
2,"1155.avi","zero","sin-zero-4Hz-orch12.wav","Theta",0,"orch"
3,"1103.avi","zero","sin-zero-4Hz-guitar1.wav","Theta",0,"guitar"
4,"1186.avi","oneeighty","sin-oneeighty-4Hz-orch21.wav","Theta",180,"orch"
5,"1021.avi","zero","sin-zero-4Hz-dar11.wav","Theta",0,"dar"
6,"1083.avi","oneeighty","sin-oneeighty-4Hz-ep21.wav","Theta",180,"ep"
7,"1032.avi","oneeighty","sin-oneeighty-4Hz-dar19.wav","Theta",180,"dar"
8,"1093.avi","oneeighty","sin-oneeighty-4Hz-ep20.wav","Theta",180,"ep"
9,"1060.avi","zero","sin-zero-4Hz-ep9.wav","Theta",0,"ep"
10,"1063.avi","zero","sin-zero-4Hz-ep8.wav","Theta",0,"ep"
11,"1161.avi","zero","sin-zero-4Hz-orch10.wav","Theta",0,"orch"
12,"1015.avi","zero","sin-zero-4Hz-dar6.wav","Theta",0,"dar"
13,"1098.avi","zero","sin-zero-4Hz-guitar11.wav","Theta",0,"guitar"
14,"1025.avi","oneeighty","sin-oneeighty-4Hz-dar21.wav","Theta",180,"dar"
15,"1188.avi","oneeighty","sin-oneeighty-4Hz-orch17.wav","Theta",180,"orch"
16,"1132.avi","oneeighty","sin-oneeighty-4Hz-guitar21.wav","Theta",180,"guitar"
