trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1175.avi","oneeighty","sin-oneeighty-4Hz-yann22.wav","Theta",180,"yann"
2,"1044.avi","oneeighty","sin-oneeighty-4Hz-dar20.wav","Theta",180,"dar"
3,"1104.avi","zero","sin-zero-4Hz-synth1.wav","Theta",0,"synth"
4,"1115.avi","zero","sin-zero-4Hz-synth5.wav","Theta",0,"synth"
5,"1179.avi","oneeighty","sin-oneeighty-4Hz-yann13.wav","Theta",180,"yann"
6,"1057.avi","zero","sin-zero-4Hz-ep2.wav","Theta",0,"ep"
7,"1010.avi","zero","sin-zero-4Hz-dar8.wav","Theta",0,"dar"
8,"1067.avi","zero","sin-zero-4Hz-ep1.wav","Theta",0,"ep"
9,"1002.avi","zero","sin-zero-4Hz-dar9.wav","Theta",0,"dar"
10,"1165.avi","zero","sin-zero-4Hz-yann8.wav","Theta",0,"yann"
11,"1039.avi","oneeighty","sin-oneeighty-4Hz-dar18.wav","Theta",180,"dar"
12,"1138.avi","oneeighty","sin-oneeighty-4Hz-synth22.wav","Theta",180,"synth"
13,"1139.avi","oneeighty","sin-oneeighty-4Hz-synth23.wav","Theta",180,"synth"
14,"1089.avi","oneeighty","sin-oneeighty-4Hz-ep23.wav","Theta",180,"ep"
15,"1159.avi","zero","sin-zero-4Hz-yann3.wav","Theta",0,"yann"
16,"1074.avi","oneeighty","sin-oneeighty-4Hz-ep19.wav","Theta",180,"ep"
