trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1018.avi","zero","sin-zero-4Hz-guitar1.wav","Theta",0,"guitar","1018.avi","1032.avi","1020.avi","1040.avi",1
2,"1187.avi","oneeighty","sin-oneeighty-4Hz-yann23.wav","Theta",180,"yann","1187.avi","1190.avi","1157.avi","1149.avi",1
3,"1032.avi","oneeighty","sin-oneeighty-4Hz-guitar16.wav","Theta",180,"guitar","1040.avi","1018.avi","1020.avi","1032.avi",4
4,"1149.avi","zero","sin-zero-4Hz-yann7.wav","Theta",0,"yann","1187.avi","1190.avi","1157.avi","1149.avi",4
5,"1157.avi","zero","sin-zero-4Hz-yann1.wav","Theta",0,"yann","1190.avi","1157.avi","1187.avi","1149.avi",2
6,"1132.avi","oneeighty","sin-oneeighty-4Hz-synth19.wav","Theta",180,"synth","1117.avi","1144.avi","1132.avi","1104.avi",3
7,"1069.avi","zero","sin-zero-4Hz-orch4.wav","Theta",0,"orch","1087.avi","1060.avi","1069.avi","1086.avi",3
8,"1040.avi","oneeighty","sin-oneeighty-4Hz-guitar14.wav","Theta",180,"guitar","1032.avi","1018.avi","1040.avi","1020.avi",3
9,"1104.avi","zero","sin-zero-4Hz-synth12.wav","Theta",0,"synth","1117.avi","1104.avi","1132.avi","1144.avi",2
10,"1087.avi","oneeighty","sin-oneeighty-4Hz-orch21.wav","Theta",180,"orch","1069.avi","1087.avi","1086.avi","1060.avi",2
11,"1020.avi","zero","sin-zero-4Hz-guitar3.wav","Theta",0,"guitar","1032.avi","1018.avi","1040.avi","1020.avi",4
12,"1060.avi","zero","sin-zero-4Hz-orch7.wav","Theta",0,"orch","1086.avi","1069.avi","1060.avi","1087.avi",3
13,"1086.avi","oneeighty","sin-oneeighty-4Hz-orch19.wav","Theta",180,"orch","1086.avi","1087.avi","1069.avi","1060.avi",1
14,"1144.avi","oneeighty","sin-oneeighty-4Hz-synth20.wav","Theta",180,"synth","1132.avi","1104.avi","1117.avi","1144.avi",4
15,"1190.avi","oneeighty","sin-oneeighty-4Hz-yann24.wav","Theta",180,"yann","1149.avi","1157.avi","1187.avi","1190.avi",4
16,"1117.avi","zero","sin-zero-4Hz-synth4.wav","Theta",0,"synth","1117.avi","1144.avi","1132.avi","1104.avi",1
