trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1160.avi","zero","sin-zero-4Hz-synth3.wav","Theta",0,"synth"
2,"1072.avi","zero","sin-zero-4Hz-guitar12.wav","Theta",0,"guitar"
3,"1100.avi","zero","sin-zero-4Hz-orch8.wav","Theta",0,"orch"
4,"1189.avi","oneeighty","sin-oneeighty-4Hz-synth15.wav","Theta",180,"synth"
5,"1130.avi","oneeighty","sin-oneeighty-4Hz-orch14.wav","Theta",180,"orch"
6,"1011.avi","zero","sin-zero-4Hz-ep11.wav","Theta",0,"ep"
7,"1112.avi","zero","sin-zero-4Hz-orch12.wav","Theta",0,"orch"
8,"1078.avi","oneeighty","sin-oneeighty-4Hz-guitar23.wav","Theta",180,"guitar"
9,"1045.avi","oneeighty","sin-oneeighty-4Hz-ep20.wav","Theta",180,"ep"
10,"1073.avi","oneeighty","sin-oneeighty-4Hz-guitar24.wav","Theta",180,"guitar"
11,"1171.avi","oneeighty","sin-oneeighty-4Hz-synth18.wav","Theta",180,"synth"
12,"1030.avi","oneeighty","sin-oneeighty-4Hz-ep19.wav","Theta",180,"ep"
13,"1005.avi","zero","sin-zero-4Hz-ep4.wav","Theta",0,"ep"
14,"1049.avi","zero","sin-zero-4Hz-guitar10.wav","Theta",0,"guitar"
15,"1150.avi","zero","sin-zero-4Hz-synth9.wav","Theta",0,"synth"
16,"1129.avi","oneeighty","sin-oneeighty-4Hz-orch16.wav","Theta",180,"orch"
