trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1191.avi","oneeighty","sin-oneeighty-4Hz-choir17.wav","Theta",180,"choir"
2,"1061.avi","zero","sin-zero-4Hz-yann9.wav","Theta",0,"yann"
3,"1089.avi","oneeighty","sin-oneeighty-4Hz-yann18.wav","Theta",180,"yann"
4,"1037.avi","oneeighty","sin-oneeighty-4Hz-synth23.wav","Theta",180,"synth"
5,"1146.avi","zero","sin-zero-4Hz-choir2.wav","Theta",0,"choir"
6,"1111.avi","zero","sin-zero-4Hz-acoustic9.wav","Theta",0,"acoustic"
7,"1115.avi","zero","sin-zero-4Hz-acoustic12.wav","Theta",0,"acoustic"
8,"1121.avi","oneeighty","sin-oneeighty-4Hz-acoustic22.wav","Theta",180,"acoustic"
9,"1001.avi","zero","sin-zero-4Hz-synth1.wav","Theta",0,"synth"
10,"1076.avi","oneeighty","sin-oneeighty-4Hz-yann19.wav","Theta",180,"yann"
11,"1155.avi","zero","sin-zero-4Hz-choir1.wav","Theta",0,"choir"
12,"1016.avi","zero","sin-zero-4Hz-synth5.wav","Theta",0,"synth"
13,"1169.avi","oneeighty","sin-oneeighty-4Hz-choir14.wav","Theta",180,"choir"
14,"1140.avi","oneeighty","sin-oneeighty-4Hz-acoustic24.wav","Theta",180,"acoustic"
15,"1035.avi","oneeighty","sin-oneeighty-4Hz-synth16.wav","Theta",180,"synth"
16,"1056.avi","zero","sin-zero-4Hz-yann8.wav","Theta",0,"yann"
