trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1098.avi","zero","sin-zero-4Hz-guitar2.wav","Theta",0,"guitar"
2,"1091.avi","oneeighty","sin-oneeighty-4Hz-choir13.wav","Theta",180,"choir"
3,"1179.avi","oneeighty","sin-oneeighty-4Hz-orch23.wav","Theta",180,"orch"
4,"1186.avi","oneeighty","sin-oneeighty-4Hz-orch13.wav","Theta",180,"orch"
5,"1048.avi","oneeighty","sin-oneeighty-4Hz-acoustic13.wav","Theta",180,"acoustic"
6,"1168.avi","zero","sin-zero-4Hz-orch11.wav","Theta",0,"orch"
7,"1145.avi","zero","sin-zero-4Hz-orch3.wav","Theta",0,"orch"
8,"1051.avi","zero","sin-zero-4Hz-choir12.wav","Theta",0,"choir"
9,"1019.avi","zero","sin-zero-4Hz-acoustic10.wav","Theta",0,"acoustic"
10,"1054.avi","zero","sin-zero-4Hz-choir10.wav","Theta",0,"choir"
11,"1136.avi","oneeighty","sin-oneeighty-4Hz-guitar13.wav","Theta",180,"guitar"
12,"1092.avi","oneeighty","sin-oneeighty-4Hz-choir21.wav","Theta",180,"choir"
13,"1097.avi","zero","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar"
14,"1135.avi","oneeighty","sin-oneeighty-4Hz-guitar20.wav","Theta",180,"guitar"
15,"1014.avi","zero","sin-zero-4Hz-acoustic8.wav","Theta",0,"acoustic"
16,"1034.avi","oneeighty","sin-oneeighty-4Hz-acoustic23.wav","Theta",180,"acoustic"
