trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1009.avi","zero","sin-zero-4Hz-dar6.wav","Theta",0,"dar"
2,"1031.avi","oneeighty","sin-oneeighty-4Hz-dar22.wav","Theta",180,"dar"
3,"1152.avi","zero","sin-zero-4Hz-orch5.wav","Theta",0,"orch"
4,"1178.avi","oneeighty","sin-oneeighty-4Hz-orch17.wav","Theta",180,"orch"
5,"1058.avi","zero","sin-zero-4Hz-ep10.wav","Theta",0,"ep"
6,"1052.avi","zero","sin-zero-4Hz-ep2.wav","Theta",0,"ep"
7,"1116.avi","zero","sin-zero-4Hz-guitar11.wav","Theta",0,"guitar"
8,"1126.avi","oneeighty","sin-oneeighty-4Hz-guitar17.wav","Theta",180,"guitar"
9,"1042.avi","oneeighty","sin-oneeighty-4Hz-dar14.wav","Theta",180,"dar"
10,"1094.avi","oneeighty","sin-oneeighty-4Hz-ep15.wav","Theta",180,"ep"
11,"1107.avi","zero","sin-zero-4Hz-guitar5.wav","Theta",0,"guitar"
12,"1173.avi","oneeighty","sin-oneeighty-4Hz-orch22.wav","Theta",180,"orch"
13,"1122.avi","oneeighty","sin-oneeighty-4Hz-guitar22.wav","Theta",180,"guitar"
14,"1148.avi","zero","sin-zero-4Hz-orch2.wav","Theta",0,"orch"
15,"1096.avi","oneeighty","sin-oneeighty-4Hz-ep22.wav","Theta",180,"ep"
16,"1022.avi","zero","sin-zero-4Hz-dar11.wav","Theta",0,"dar"
