trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1010.avi","zero","sin-zero-4Hz-choir6.wav","Theta",0,"choir"
2,"1082.avi","oneeighty","sin-oneeighty-4Hz-dar20.wav","Theta",180,"dar"
3,"1153.avi","zero","sin-zero-4Hz-guitar9.wav","Theta",0,"guitar"
4,"1028.avi","oneeighty","sin-oneeighty-4Hz-choir24.wav","Theta",180,"choir"
5,"1166.avi","zero","sin-zero-4Hz-guitar6.wav","Theta",0,"guitar"
6,"1125.avi","oneeighty","sin-oneeighty-4Hz-ep17.wav","Theta",180,"ep"
7,"1177.avi","oneeighty","sin-oneeighty-4Hz-guitar19.wav","Theta",180,"guitar"
8,"1057.avi","zero","sin-zero-4Hz-dar10.wav","Theta",0,"dar"
9,"1137.avi","oneeighty","sin-oneeighty-4Hz-ep23.wav","Theta",180,"ep"
10,"1118.avi","zero","sin-zero-4Hz-ep9.wav","Theta",0,"ep"
11,"1172.avi","oneeighty","sin-oneeighty-4Hz-guitar18.wav","Theta",180,"guitar"
12,"1063.avi","zero","sin-zero-4Hz-dar5.wav","Theta",0,"dar"
13,"1109.avi","zero","sin-zero-4Hz-ep6.wav","Theta",0,"ep"
14,"1043.avi","oneeighty","sin-oneeighty-4Hz-choir22.wav","Theta",180,"choir"
15,"1088.avi","oneeighty","sin-oneeighty-4Hz-dar17.wav","Theta",180,"dar"
16,"1008.avi","zero","sin-zero-4Hz-choir4.wav","Theta",0,"choir"
