trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1132.avi","oneeighty","sin-oneeighty-4Hz-synth19.wav","Theta",180,"synth"
2,"1032.avi","oneeighty","sin-oneeighty-4Hz-guitar16.wav","Theta",180,"guitar"
3,"1018.avi","zero","sin-zero-4Hz-guitar1.wav","Theta",0,"guitar"
4,"1104.avi","zero","sin-zero-4Hz-synth12.wav","Theta",0,"synth"
5,"1187.avi","oneeighty","sin-oneeighty-4Hz-yann23.wav","Theta",180,"yann"
6,"1086.avi","oneeighty","sin-oneeighty-4Hz-orch19.wav","Theta",180,"orch"
7,"1069.avi","zero","sin-zero-4Hz-orch4.wav","Theta",0,"orch"
8,"1020.avi","zero","sin-zero-4Hz-guitar3.wav","Theta",0,"guitar"
9,"1157.avi","zero","sin-zero-4Hz-yann1.wav","Theta",0,"yann"
10,"1144.avi","oneeighty","sin-oneeighty-4Hz-synth20.wav","Theta",180,"synth"
11,"1040.avi","oneeighty","sin-oneeighty-4Hz-guitar14.wav","Theta",180,"guitar"
12,"1190.avi","oneeighty","sin-oneeighty-4Hz-yann24.wav","Theta",180,"yann"
13,"1060.avi","zero","sin-zero-4Hz-orch7.wav","Theta",0,"orch"
14,"1117.avi","zero","sin-zero-4Hz-synth4.wav","Theta",0,"synth"
15,"1149.avi","zero","sin-zero-4Hz-yann7.wav","Theta",0,"yann"
16,"1087.avi","oneeighty","sin-oneeighty-4Hz-orch21.wav","Theta",180,"orch"
