trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1144-sin-37.5Hz-ninety.avi","zero","sin-zero-orch2.wav","Gamma",0,"orch"
2,"1163-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-synth22.wav","Gamma",270,"synth"
3,"1155-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-synth20.wav","Gamma",270,"synth"
4,"1178-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-yann17.wav","Theta",0,"yann"
5,"1133-sin-37.5Hz-ninety.avi","ninety","sin-ninety-orch10.wav","Gamma",90,"orch"
6,"1149-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-synth16.wav","Gamma",180,"synth"
7,"1142-sin-37.5Hz-ninety.avi","zero","sin-zero-orch3.wav","Gamma",0,"orch"
8,"1181-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-yann6.wav","Theta",0,"yann"
9,"1180-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-yann12.wav","Theta",180,"yann"
10,"1147-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-synth15.wav","Gamma",180,"synth"
11,"1124-sin-37.5Hz-ninety.avi","ninety","sin-ninety-orch8.wav","Gamma",90,"orch"
12,"1176-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-yann23.wav","Theta",180,"yann"
