trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1188-sin-37.5Hz-ninety.avi","zero","sin-zero-yann3.wav","Gamma",0,"yann"
2,"1184-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann7.wav","Gamma",90,"yann"
3,"1035-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir12.wav","Theta",180,"choir"
4,"1005-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic15.wav","Gamma",180,"acoustic"
5,"1024-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic19.wav","Gamma",270,"acoustic"
6,"1186-sin-37.5Hz-ninety.avi","zero","sin-zero-yann1.wav","Gamma",0,"yann"
7,"1026-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir17.wav","Theta",0,"choir"
8,"1020-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic20.wav","Gamma",270,"acoustic"
9,"1039-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir23.wav","Theta",180,"choir"
10,"1025-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir18.wav","Theta",0,"choir"
11,"1011-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic14.wav","Gamma",180,"acoustic"
12,"1174-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann9.wav","Gamma",90,"yann"
