trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1173-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic19.wav","Gamma",180,"acoustic"
2,"1147-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann16.wav","Gamma",90,"yann"
3,"1171-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic6.wav","Gamma",270,"acoustic"
4,"1160-sin-37.5Hz-ninety.avi","zero","sin-zero-yann8.wav","Gamma",0,"yann"
5,"1003-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir24.wav","Theta",0,"choir"
6,"1178-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic5.wav","Gamma",270,"acoustic"
7,"1016-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir3.wav","Theta",180,"choir"
8,"1146-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann15.wav","Gamma",90,"yann"
9,"1186-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic20.wav","Gamma",180,"acoustic"
10,"1159-sin-37.5Hz-ninety.avi","zero","sin-zero-yann7.wav","Gamma",0,"yann"
11,"1019-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir2.wav","Theta",180,"choir"
12,"1023-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir11.wav","Theta",0,"choir"
