trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1048-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar3.wav","Gamma",90,"dar"
2,"1075-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar22.wav","Theta",0,"guitar"
3,"1066-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep7.wav","Gamma",180,"ep"
4,"1033-sin-37.5Hz-ninety.avi","zero","sin-zero-dar12.wav","Gamma",0,"dar"
5,"1070-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep10.wav","Gamma",180,"ep"
6,"1088-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar17.wav","Theta",180,"guitar"
7,"1090-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar18.wav","Theta",180,"guitar"
8,"1057-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep14.wav","Gamma",270,"ep"
9,"1037-sin-37.5Hz-ninety.avi","zero","sin-zero-dar11.wav","Gamma",0,"dar"
10,"1047-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar1.wav","Gamma",90,"dar"
11,"1079-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar20.wav","Theta",0,"guitar"
12,"1063-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep16.wav","Gamma",270,"ep"
