trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1178.avi","oneeighty","sin-oneeighty-4Hz-ep14.wav","Theta",180,"ep"
2,"1040.avi","oneeighty","sin-oneeighty-4Hz-acoustic25.wav","Theta",180,"acoustic"
3,"1184.avi","oneeighty","sin-oneeighty-4Hz-ep19.wav","Theta",180,"ep"
4,"1079.avi","oneeighty","sin-oneeighty-4Hz-choir23.wav","Theta",180,"choir"
5,"1104.avi","zero","sin-zero-4Hz-dar6.wav","Theta",0,"dar"
6,"1019.avi","zero","sin-zero-4Hz-acoustic12.wav","Theta",0,"acoustic"
7,"1091.avi","oneeighty","sin-oneeighty-4Hz-choir22.wav","Theta",180,"choir"
8,"1058.avi","zero","sin-zero-4Hz-choir8.wav","Theta",0,"choir"
9,"1125.avi","oneeighty","sin-oneeighty-4Hz-dar17.wav","Theta",180,"dar"
10,"1122.avi","oneeighty","sin-oneeighty-4Hz-dar19.wav","Theta",180,"dar"
11,"1116.avi","zero","sin-zero-4Hz-dar11.wav","Theta",0,"dar"
12,"1038.avi","oneeighty","sin-oneeighty-4Hz-acoustic23.wav","Theta",180,"acoustic"
13,"1017.avi","zero","sin-zero-4Hz-acoustic10.wav","Theta",0,"acoustic"
14,"1163.avi","zero","sin-zero-4Hz-ep9.wav","Theta",0,"ep"
15,"1151.avi","zero","sin-zero-4Hz-ep3.wav","Theta",0,"ep"
16,"1057.avi","zero","sin-zero-4Hz-choir11.wav","Theta",0,"choir"
