trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1105.avi","zero","sin-zero-4Hz-orch10.wav","Theta",0,"orch"
2,"1169.avi","oneeighty","sin-oneeighty-4Hz-synth23.wav","Theta",180,"synth"
3,"1064.avi","zero","sin-zero-4Hz-dar9.wav","Theta",0,"dar"
4,"1035.avi","oneeighty","sin-oneeighty-4Hz-choir14.wav","Theta",180,"choir"
5,"1093.avi","oneeighty","sin-oneeighty-4Hz-dar21.wav","Theta",180,"dar"
6,"1138.avi","oneeighty","sin-oneeighty-4Hz-orch24.wav","Theta",180,"orch"
7,"1052.avi","zero","sin-zero-4Hz-dar12.wav","Theta",0,"dar"
8,"1158.avi","zero","sin-zero-4Hz-synth7.wav","Theta",0,"synth"
9,"1024.avi","zero","sin-zero-4Hz-choir3.wav","Theta",0,"choir"
10,"1004.avi","zero","sin-zero-4Hz-choir7.wav","Theta",0,"choir"
11,"1119.avi","zero","sin-zero-4Hz-orch3.wav","Theta",0,"orch"
12,"1121.avi","oneeighty","sin-oneeighty-4Hz-orch21.wav","Theta",180,"orch"
13,"1179.avi","oneeighty","sin-oneeighty-4Hz-synth22.wav","Theta",180,"synth"
14,"1044.avi","oneeighty","sin-oneeighty-4Hz-choir19.wav","Theta",180,"choir"
15,"1086.avi","oneeighty","sin-oneeighty-4Hz-dar24.wav","Theta",180,"dar"
16,"1145.avi","zero","sin-zero-4Hz-synth4.wav","Theta",0,"synth"
