trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1172.avi","oneeighty","sin-oneeighty-4Hz-yann22.wav","Theta",180,"yann","1167.avi","1180.avi","1166.avi","1172.avi",4
2,"1140.avi","oneeighty","sin-oneeighty-4Hz-synth17.wav","Theta",180,"synth","1140.avi","1111.avi","1103.avi","1128.avi",1
3,"1006.avi","zero","sin-zero-4Hz-guitar1.wav","Theta",0,"guitar","1005.avi","1006.avi","1030.avi","1033.avi",2
4,"1005.avi","zero","sin-zero-4Hz-guitar2.wav","Theta",0,"guitar","1033.avi","1005.avi","1030.avi","1006.avi",2
5,"1068.avi","zero","sin-zero-4Hz-orch5.wav","Theta",0,"orch","1053.avi","1084.avi","1096.avi","1068.avi",4
6,"1053.avi","zero","sin-zero-4Hz-orch9.wav","Theta",0,"orch","1068.avi","1053.avi","1084.avi","1096.avi",2
7,"1030.avi","oneeighty","sin-oneeighty-4Hz-guitar24.wav","Theta",180,"guitar","1030.avi","1005.avi","1033.avi","1006.avi",1
8,"1096.avi","oneeighty","sin-oneeighty-4Hz-orch18.wav","Theta",180,"orch","1068.avi","1084.avi","1096.avi","1053.avi",3
9,"1084.avi","oneeighty","sin-oneeighty-4Hz-orch17.wav","Theta",180,"orch","1084.avi","1068.avi","1096.avi","1053.avi",1
10,"1111.avi","zero","sin-zero-4Hz-synth1.wav","Theta",0,"synth","1128.avi","1140.avi","1111.avi","1103.avi",3
11,"1166.avi","zero","sin-zero-4Hz-yann2.wav","Theta",0,"yann","1172.avi","1180.avi","1167.avi","1166.avi",4
12,"1180.avi","oneeighty","sin-oneeighty-4Hz-yann16.wav","Theta",180,"yann","1167.avi","1172.avi","1180.avi","1166.avi",3
13,"1128.avi","oneeighty","sin-oneeighty-4Hz-synth16.wav","Theta",180,"synth","1140.avi","1103.avi","1128.avi","1111.avi",3
14,"1167.avi","zero","sin-zero-4Hz-yann1.wav","Theta",0,"yann","1167.avi","1166.avi","1172.avi","1180.avi",1
15,"1033.avi","oneeighty","sin-oneeighty-4Hz-guitar19.wav","Theta",180,"guitar","1033.avi","1030.avi","1005.avi","1006.avi",1
16,"1103.avi","zero","sin-zero-4Hz-synth11.wav","Theta",0,"synth","1140.avi","1128.avi","1111.avi","1103.avi",4
