trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1130.avi","oneeighty","sin-oneeighty-4Hz-guitar16.wav","Theta",180,"guitar"
2,"1192.avi","oneeighty","sin-oneeighty-4Hz-orch14.wav","Theta",180,"orch"
3,"1164.avi","zero","sin-zero-4Hz-orch2.wav","Theta",0,"orch"
4,"1109.avi","zero","sin-zero-4Hz-guitar6.wav","Theta",0,"guitar"
5,"1036.avi","oneeighty","sin-oneeighty-4Hz-acoustic17.wav","Theta",180,"acoustic"
6,"1013.avi","zero","sin-zero-4Hz-acoustic5.wav","Theta",0,"acoustic"
7,"1047.avi","oneeighty","sin-oneeighty-4Hz-acoustic16.wav","Theta",180,"acoustic"
8,"1090.avi","oneeighty","sin-oneeighty-4Hz-choir21.wav","Theta",180,"choir"
9,"1063.avi","zero","sin-zero-4Hz-choir10.wav","Theta",0,"choir"
10,"1131.avi","oneeighty","sin-oneeighty-4Hz-guitar21.wav","Theta",180,"guitar"
11,"1085.avi","oneeighty","sin-oneeighty-4Hz-choir13.wav","Theta",180,"choir"
12,"1191.avi","oneeighty","sin-oneeighty-4Hz-orch22.wav","Theta",180,"orch"
13,"1156.avi","zero","sin-zero-4Hz-orch7.wav","Theta",0,"orch"
14,"1062.avi","zero","sin-zero-4Hz-choir1.wav","Theta",0,"choir"
15,"1102.avi","zero","sin-zero-4Hz-guitar9.wav","Theta",0,"guitar"
16,"1001.avi","zero","sin-zero-4Hz-acoustic1.wav","Theta",0,"acoustic"
