trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1066.avi","zero","sin-zero-4Hz-ep12.wav","Theta",0,"ep","1055.avi","1076.avi","1066.avi","1095.avi",3
2,"1098.avi","zero","sin-zero-4Hz-guitar12.wav","Theta",0,"guitar","1114.avi","1124.avi","1139.avi","1098.avi",4
3,"1154.avi","zero","sin-zero-4Hz-orch4.wav","Theta",0,"orch","1154.avi","1165.avi","1187.avi","1182.avi",1
4,"1045.avi","oneeighty","sin-oneeighty-4Hz-dar18.wav","Theta",180,"dar","1010.avi","1037.avi","1045.avi","1020.avi",3
5,"1124.avi","oneeighty","sin-oneeighty-4Hz-guitar14.wav","Theta",180,"guitar","1139.avi","1124.avi","1098.avi","1114.avi",2
6,"1037.avi","oneeighty","sin-oneeighty-4Hz-dar20.wav","Theta",180,"dar","1020.avi","1037.avi","1010.avi","1045.avi",2
7,"1055.avi","zero","sin-zero-4Hz-ep8.wav","Theta",0,"ep","1066.avi","1095.avi","1055.avi","1076.avi",3
8,"1182.avi","oneeighty","sin-oneeighty-4Hz-orch19.wav","Theta",180,"orch","1182.avi","1154.avi","1187.avi","1165.avi",1
9,"1076.avi","oneeighty","sin-oneeighty-4Hz-ep16.wav","Theta",180,"ep","1095.avi","1076.avi","1066.avi","1055.avi",2
10,"1020.avi","zero","sin-zero-4Hz-dar4.wav","Theta",0,"dar","1020.avi","1045.avi","1037.avi","1010.avi",1
11,"1010.avi","zero","sin-zero-4Hz-dar10.wav","Theta",0,"dar","1010.avi","1045.avi","1037.avi","1020.avi",1
12,"1114.avi","zero","sin-zero-4Hz-guitar11.wav","Theta",0,"guitar","1114.avi","1139.avi","1098.avi","1124.avi",1
13,"1139.avi","oneeighty","sin-oneeighty-4Hz-guitar15.wav","Theta",180,"guitar","1114.avi","1124.avi","1139.avi","1098.avi",3
14,"1187.avi","oneeighty","sin-oneeighty-4Hz-orch23.wav","Theta",180,"orch","1187.avi","1154.avi","1182.avi","1165.avi",1
15,"1095.avi","oneeighty","sin-oneeighty-4Hz-ep22.wav","Theta",180,"ep","1076.avi","1055.avi","1095.avi","1066.avi",3
16,"1165.avi","zero","sin-zero-4Hz-orch8.wav","Theta",0,"orch","1182.avi","1154.avi","1165.avi","1187.avi",3
