trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1155.avi","zero","sin-zero-4Hz-yann7.wav","Theta",0,"yann","1176.avi","1155.avi","1170.avi","1168.avi",2
2,"1176.avi","oneeighty","sin-oneeighty-4Hz-yann24.wav","Theta",180,"yann","1176.avi","1170.avi","1155.avi","1168.avi",1
3,"1168.avi","zero","sin-zero-4Hz-yann9.wav","Theta",0,"yann","1170.avi","1176.avi","1155.avi","1168.avi",4
4,"1123.avi","oneeighty","sin-oneeighty-4Hz-synth15.wav","Theta",180,"synth","1123.avi","1099.avi","1132.avi","1120.avi",1
5,"1078.avi","oneeighty","sin-oneeighty-4Hz-ep17.wav","Theta",180,"ep","1069.avi","1092.avi","1061.avi","1078.avi",4
6,"1099.avi","zero","sin-zero-4Hz-synth9.wav","Theta",0,"synth","1123.avi","1099.avi","1120.avi","1132.avi",2
7,"1069.avi","zero","sin-zero-4Hz-ep2.wav","Theta",0,"ep","1078.avi","1069.avi","1092.avi","1061.avi",2
8,"1039.avi","oneeighty","sin-oneeighty-4Hz-dar14.wav","Theta",180,"dar","1025.avi","1021.avi","1039.avi","1009.avi",3
9,"1092.avi","oneeighty","sin-oneeighty-4Hz-ep18.wav","Theta",180,"ep","1061.avi","1078.avi","1092.avi","1069.avi",3
10,"1120.avi","zero","sin-zero-4Hz-synth3.wav","Theta",0,"synth","1099.avi","1120.avi","1123.avi","1132.avi",2
11,"1061.avi","zero","sin-zero-4Hz-ep10.wav","Theta",0,"ep","1092.avi","1061.avi","1078.avi","1069.avi",2
12,"1025.avi","oneeighty","sin-oneeighty-4Hz-dar15.wav","Theta",180,"dar","1021.avi","1025.avi","1009.avi","1039.avi",2
13,"1170.avi","oneeighty","sin-oneeighty-4Hz-yann15.wav","Theta",180,"yann","1168.avi","1155.avi","1170.avi","1176.avi",3
14,"1132.avi","oneeighty","sin-oneeighty-4Hz-synth19.wav","Theta",180,"synth","1120.avi","1123.avi","1099.avi","1132.avi",4
15,"1021.avi","zero","sin-zero-4Hz-dar2.wav","Theta",0,"dar","1039.avi","1009.avi","1025.avi","1021.avi",4
16,"1009.avi","zero","sin-zero-4Hz-dar5.wav","Theta",0,"dar","1009.avi","1025.avi","1021.avi","1039.avi",1
