trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1040.avi","oneeighty","sin-oneeighty-4Hz-acoustic25.wav","Theta",180,"acoustic","1040.avi","1038.avi","1017.avi","1019.avi",1
2,"1125.avi","oneeighty","sin-oneeighty-4Hz-dar17.wav","Theta",180,"dar","1122.avi","1104.avi","1116.avi","1125.avi",4
3,"1079.avi","oneeighty","sin-oneeighty-4Hz-choir23.wav","Theta",180,"choir","1079.avi","1058.avi","1057.avi","1091.avi",1
4,"1178.avi","oneeighty","sin-oneeighty-4Hz-ep14.wav","Theta",180,"ep","1151.avi","1163.avi","1178.avi","1184.avi",3
5,"1116.avi","zero","sin-zero-4Hz-dar11.wav","Theta",0,"dar","1116.avi","1125.avi","1122.avi","1104.avi",1
6,"1038.avi","oneeighty","sin-oneeighty-4Hz-acoustic23.wav","Theta",180,"acoustic","1038.avi","1017.avi","1040.avi","1019.avi",1
7,"1163.avi","zero","sin-zero-4Hz-ep9.wav","Theta",0,"ep","1151.avi","1163.avi","1184.avi","1178.avi",2
8,"1151.avi","zero","sin-zero-4Hz-ep3.wav","Theta",0,"ep","1151.avi","1163.avi","1178.avi","1184.avi",1
9,"1017.avi","zero","sin-zero-4Hz-acoustic10.wav","Theta",0,"acoustic","1017.avi","1038.avi","1019.avi","1040.avi",1
10,"1184.avi","oneeighty","sin-oneeighty-4Hz-ep19.wav","Theta",180,"ep","1163.avi","1151.avi","1184.avi","1178.avi",3
11,"1091.avi","oneeighty","sin-oneeighty-4Hz-choir22.wav","Theta",180,"choir","1079.avi","1057.avi","1058.avi","1091.avi",4
12,"1104.avi","zero","sin-zero-4Hz-dar6.wav","Theta",0,"dar","1122.avi","1116.avi","1104.avi","1125.avi",3
13,"1019.avi","zero","sin-zero-4Hz-acoustic12.wav","Theta",0,"acoustic","1017.avi","1019.avi","1038.avi","1040.avi",2
14,"1122.avi","oneeighty","sin-oneeighty-4Hz-dar19.wav","Theta",180,"dar","1104.avi","1125.avi","1116.avi","1122.avi",4
15,"1057.avi","zero","sin-zero-4Hz-choir11.wav","Theta",0,"choir","1057.avi","1058.avi","1079.avi","1091.avi",1
16,"1058.avi","zero","sin-zero-4Hz-choir8.wav","Theta",0,"choir","1079.avi","1091.avi","1058.avi","1057.avi",3
