trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1034.avi","oneeighty","sin-oneeighty-4Hz-acoustic24.wav","Theta",180,"acoustic"
2,"1075.avi","oneeighty","sin-oneeighty-4Hz-ep15.wav","Theta",180,"ep"
3,"1142.avi","oneeighty","sin-oneeighty-4Hz-guitar18.wav","Theta",180,"guitar"
4,"1126.avi","oneeighty","sin-oneeighty-4Hz-guitar13.wav","Theta",180,"guitar"
5,"1189.avi","oneeighty","sin-oneeighty-4Hz-yann23.wav","Theta",180,"yann"
6,"1181.avi","oneeighty","sin-oneeighty-4Hz-yann18.wav","Theta",180,"yann"
7,"1029.avi","oneeighty","sin-oneeighty-4Hz-acoustic19.wav","Theta",180,"acoustic"
8,"1153.avi","zero","sin-zero-4Hz-yann3.wav","Theta",0,"yann"
9,"1012.avi","zero","sin-zero-4Hz-acoustic9.wav","Theta",0,"acoustic"
10,"1014.avi","zero","sin-zero-4Hz-acoustic11.wav","Theta",0,"acoustic"
11,"1070.avi","zero","sin-zero-4Hz-ep6.wav","Theta",0,"ep"
12,"1149.avi","zero","sin-zero-4Hz-yann4.wav","Theta",0,"yann"
13,"1049.avi","zero","sin-zero-4Hz-ep7.wav","Theta",0,"ep"
14,"1110.avi","zero","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar"
15,"1118.avi","zero","sin-zero-4Hz-guitar4.wav","Theta",0,"guitar"
16,"1087.avi","oneeighty","sin-oneeighty-4Hz-ep24.wav","Theta",180,"ep"
