trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1133.avi","oneeighty","sin-oneeighty-4Hz-orch16.wav","Theta",180,"orch"
2,"1046.avi","oneeighty","sin-oneeighty-4Hz-ep13.wav","Theta",180,"ep"
3,"1074.avi","oneeighty","sin-oneeighty-4Hz-guitar23.wav","Theta",180,"guitar"
4,"1175.avi","oneeighty","sin-oneeighty-4Hz-synth24.wav","Theta",180,"synth"
5,"1072.avi","zero","sin-zero-4Hz-guitar7.wav","Theta",0,"guitar"
6,"1185.avi","oneeighty","sin-oneeighty-4Hz-synth14.wav","Theta",180,"synth"
7,"1097.avi","zero","sin-zero-4Hz-orch12.wav","Theta",0,"orch"
8,"1060.avi","zero","sin-zero-4Hz-guitar10.wav","Theta",0,"guitar"
9,"1094.avi","oneeighty","sin-oneeighty-4Hz-guitar22.wav","Theta",180,"guitar"
10,"1150.avi","zero","sin-zero-4Hz-synth10.wav","Theta",0,"synth"
11,"1048.avi","oneeighty","sin-oneeighty-4Hz-ep23.wav","Theta",180,"ep"
12,"1002.avi","zero","sin-zero-4Hz-ep11.wav","Theta",0,"ep"
13,"1137.avi","oneeighty","sin-oneeighty-4Hz-orch13.wav","Theta",180,"orch"
14,"1148.avi","zero","sin-zero-4Hz-synth6.wav","Theta",0,"synth"
15,"1022.avi","zero","sin-zero-4Hz-ep1.wav","Theta",0,"ep"
16,"1113.avi","zero","sin-zero-4Hz-orch1.wav","Theta",0,"orch"
