trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1082-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-ep6.wav","Theta",0,"ep"
2,"1058-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-dar16.wav","Gamma",180,"dar"
3,"1079-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-ep24.wav","Theta",180,"ep"
4,"1061-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-dar15.wav","Gamma",180,"dar"
5,"1038-sin-37.5Hz-ninety.avi","ninety","sin-ninety-choir9.wav","Gamma",90,"choir"
6,"1059-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-dar21.wav","Gamma",270,"dar"
7,"1034-sin-37.5Hz-ninety.avi","zero","sin-zero-choir2.wav","Gamma",0,"choir"
8,"1078-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-ep12.wav","Theta",180,"ep"
9,"1044-sin-37.5Hz-ninety.avi","zero","sin-zero-choir1.wav","Gamma",0,"choir"
10,"1065-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-dar20.wav","Gamma",270,"dar"
11,"1083-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-ep5.wav","Theta",0,"ep"
12,"1037-sin-37.5Hz-ninety.avi","ninety","sin-ninety-choir10.wav","Gamma",90,"choir"
