trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1044.avi","oneeighty","sin-oneeighty-4Hz-guitar13.wav","Theta",180,"guitar"
2,"1054.avi","zero","sin-zero-4Hz-orch4.wav","Theta",0,"orch"
3,"1132.avi","oneeighty","sin-oneeighty-4Hz-synth21.wav","Theta",180,"synth"
4,"1021.avi","zero","sin-zero-4Hz-guitar10.wav","Theta",0,"guitar"
5,"1083.avi","oneeighty","sin-oneeighty-4Hz-orch16.wav","Theta",180,"orch"
6,"1117.avi","zero","sin-zero-4Hz-synth12.wav","Theta",0,"synth"
7,"1106.avi","zero","sin-zero-4Hz-synth10.wav","Theta",0,"synth"
8,"1055.avi","zero","sin-zero-4Hz-orch11.wav","Theta",0,"orch"
9,"1179.avi","oneeighty","sin-oneeighty-4Hz-yann19.wav","Theta",180,"yann"
10,"1149.avi","zero","sin-zero-4Hz-yann9.wav","Theta",0,"yann"
11,"1045.avi","oneeighty","sin-oneeighty-4Hz-guitar14.wav","Theta",180,"guitar"
12,"1124.avi","oneeighty","sin-oneeighty-4Hz-synth13.wav","Theta",180,"synth"
13,"1013.avi","zero","sin-zero-4Hz-guitar9.wav","Theta",0,"guitar"
14,"1185.avi","oneeighty","sin-oneeighty-4Hz-yann17.wav","Theta",180,"yann"
15,"1153.avi","zero","sin-zero-4Hz-yann11.wav","Theta",0,"yann"
16,"1082.avi","oneeighty","sin-oneeighty-4Hz-orch13.wav","Theta",180,"orch"
