trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1123.avi","oneeighty","sin-oneeighty-4Hz-synth15.wav","Theta",180,"synth"
2,"1158.avi","zero","sin-zero-4Hz-yann12.wav","Theta",0,"yann"
3,"1040.avi","oneeighty","sin-oneeighty-4Hz-dar17.wav","Theta",180,"dar"
4,"1068.avi","zero","sin-zero-4Hz-ep9.wav","Theta",0,"ep"
5,"1003.avi","zero","sin-zero-4Hz-dar9.wav","Theta",0,"dar"
6,"1128.avi","oneeighty","sin-oneeighty-4Hz-synth14.wav","Theta",180,"synth"
7,"1066.avi","zero","sin-zero-4Hz-ep12.wav","Theta",0,"ep"
8,"1152.avi","zero","sin-zero-4Hz-yann3.wav","Theta",0,"yann"
9,"1031.avi","oneeighty","sin-oneeighty-4Hz-dar16.wav","Theta",180,"dar"
10,"1075.avi","oneeighty","sin-oneeighty-4Hz-ep18.wav","Theta",180,"ep"
11,"1104.avi","zero","sin-zero-4Hz-synth3.wav","Theta",0,"synth"
12,"1169.avi","oneeighty","sin-oneeighty-4Hz-yann16.wav","Theta",180,"yann"
13,"1112.avi","zero","sin-zero-4Hz-synth5.wav","Theta",0,"synth"
14,"1094.avi","oneeighty","sin-oneeighty-4Hz-ep15.wav","Theta",180,"ep"
15,"1016.avi","zero","sin-zero-4Hz-dar1.wav","Theta",0,"dar"
16,"1180.avi","oneeighty","sin-oneeighty-4Hz-yann21.wav","Theta",180,"yann"
