trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1099.avi","zero","sin-zero-4Hz-acoustic12.wav","Theta",0,"acoustic","1143.avi","1121.avi","1100.avi","1099.avi",4
2,"1078.avi","oneeighty","sin-oneeighty-4Hz-yann15.wav","Theta",180,"yann","1062.avi","1076.avi","1078.avi","1057.avi",3
3,"1005.avi","zero","sin-zero-4Hz-synth2.wav","Theta",0,"synth","1005.avi","1024.avi","1027.avi","1046.avi",1
4,"1191.avi","oneeighty","sin-oneeighty-4Hz-choir20.wav","Theta",180,"choir","1191.avi","1162.avi","1175.avi","1160.avi",1
5,"1076.avi","oneeighty","sin-oneeighty-4Hz-yann20.wav","Theta",180,"yann","1078.avi","1062.avi","1057.avi","1076.avi",4
6,"1121.avi","oneeighty","sin-oneeighty-4Hz-acoustic16.wav","Theta",180,"acoustic","1143.avi","1121.avi","1100.avi","1099.avi",2
7,"1100.avi","zero","sin-zero-4Hz-acoustic9.wav","Theta",0,"acoustic","1100.avi","1143.avi","1121.avi","1099.avi",1
8,"1175.avi","oneeighty","sin-oneeighty-4Hz-choir13.wav","Theta",180,"choir","1191.avi","1162.avi","1175.avi","1160.avi",3
9,"1143.avi","oneeighty","sin-oneeighty-4Hz-acoustic24.wav","Theta",180,"acoustic","1121.avi","1143.avi","1100.avi","1099.avi",2
10,"1062.avi","zero","sin-zero-4Hz-yann5.wav","Theta",0,"yann","1062.avi","1078.avi","1057.avi","1076.avi",1
11,"1046.avi","oneeighty","sin-oneeighty-4Hz-synth22.wav","Theta",180,"synth","1005.avi","1046.avi","1027.avi","1024.avi",2
12,"1162.avi","zero","sin-zero-4Hz-choir7.wav","Theta",0,"choir","1160.avi","1191.avi","1162.avi","1175.avi",3
13,"1160.avi","zero","sin-zero-4Hz-choir11.wav","Theta",0,"choir","1162.avi","1175.avi","1191.avi","1160.avi",4
14,"1057.avi","zero","sin-zero-4Hz-yann1.wav","Theta",0,"yann","1062.avi","1078.avi","1076.avi","1057.avi",4
15,"1027.avi","oneeighty","sin-oneeighty-4Hz-synth17.wav","Theta",180,"synth","1005.avi","1027.avi","1046.avi","1024.avi",2
16,"1024.avi","zero","sin-zero-4Hz-synth11.wav","Theta",0,"synth","1005.avi","1046.avi","1027.avi","1024.avi",4
