trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1045.avi","oneeighty","sin-oneeighty-4Hz-guitar14.wav","Theta",180,"guitar","1044.avi","1013.avi","1045.avi","1021.avi",3
2,"1179.avi","oneeighty","sin-oneeighty-4Hz-yann19.wav","Theta",180,"yann","1153.avi","1179.avi","1185.avi","1149.avi",2
3,"1124.avi","oneeighty","sin-oneeighty-4Hz-synth13.wav","Theta",180,"synth","1117.avi","1106.avi","1124.avi","1132.avi",3
4,"1153.avi","zero","sin-zero-4Hz-yann11.wav","Theta",0,"yann","1185.avi","1179.avi","1153.avi","1149.avi",3
5,"1083.avi","oneeighty","sin-oneeighty-4Hz-orch16.wav","Theta",180,"orch","1054.avi","1055.avi","1082.avi","1083.avi",4
6,"1185.avi","oneeighty","sin-oneeighty-4Hz-yann17.wav","Theta",180,"yann","1179.avi","1153.avi","1185.avi","1149.avi",3
7,"1106.avi","zero","sin-zero-4Hz-synth10.wav","Theta",0,"synth","1117.avi","1106.avi","1132.avi","1124.avi",2
8,"1044.avi","oneeighty","sin-oneeighty-4Hz-guitar13.wav","Theta",180,"guitar","1045.avi","1044.avi","1021.avi","1013.avi",2
9,"1149.avi","zero","sin-zero-4Hz-yann9.wav","Theta",0,"yann","1149.avi","1153.avi","1179.avi","1185.avi",1
10,"1013.avi","zero","sin-zero-4Hz-guitar9.wav","Theta",0,"guitar","1021.avi","1013.avi","1044.avi","1045.avi",2
11,"1021.avi","zero","sin-zero-4Hz-guitar10.wav","Theta",0,"guitar","1021.avi","1045.avi","1044.avi","1013.avi",1
12,"1117.avi","zero","sin-zero-4Hz-synth12.wav","Theta",0,"synth","1117.avi","1124.avi","1132.avi","1106.avi",1
13,"1082.avi","oneeighty","sin-oneeighty-4Hz-orch13.wav","Theta",180,"orch","1054.avi","1055.avi","1083.avi","1082.avi",4
14,"1055.avi","zero","sin-zero-4Hz-orch11.wav","Theta",0,"orch","1055.avi","1054.avi","1083.avi","1082.avi",1
15,"1054.avi","zero","sin-zero-4Hz-orch4.wav","Theta",0,"orch","1055.avi","1054.avi","1083.avi","1082.avi",2
16,"1132.avi","oneeighty","sin-oneeighty-4Hz-synth21.wav","Theta",180,"synth","1124.avi","1117.avi","1132.avi","1106.avi",3
