trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1063.avi","zero","sin-zero-4Hz-ep2.wav","Theta",0,"ep"
2,"1122.avi","oneeighty","sin-oneeighty-4Hz-guitar17.wav","Theta",180,"guitar"
3,"1030.avi","oneeighty","sin-oneeighty-4Hz-acoustic22.wav","Theta",180,"acoustic"
4,"1150.avi","zero","sin-zero-4Hz-yann2.wav","Theta",0,"yann"
5,"1014.avi","zero","sin-zero-4Hz-acoustic8.wav","Theta",0,"acoustic"
6,"1096.avi","oneeighty","sin-oneeighty-4Hz-ep23.wav","Theta",180,"ep"
7,"1107.avi","zero","sin-zero-4Hz-guitar3.wav","Theta",0,"guitar"
8,"1126.avi","oneeighty","sin-oneeighty-4Hz-guitar16.wav","Theta",180,"guitar"
9,"1157.avi","zero","sin-zero-4Hz-yann10.wav","Theta",0,"yann"
10,"1035.avi","oneeighty","sin-oneeighty-4Hz-acoustic18.wav","Theta",180,"acoustic"
11,"1182.avi","oneeighty","sin-oneeighty-4Hz-yann13.wav","Theta",180,"yann"
12,"1110.avi","zero","sin-zero-4Hz-guitar1.wav","Theta",0,"guitar"
13,"1008.avi","zero","sin-zero-4Hz-acoustic10.wav","Theta",0,"acoustic"
14,"1074.avi","oneeighty","sin-oneeighty-4Hz-ep19.wav","Theta",180,"ep"
15,"1186.avi","oneeighty","sin-oneeighty-4Hz-yann18.wav","Theta",180,"yann"
16,"1067.avi","zero","sin-zero-4Hz-ep4.wav","Theta",0,"ep"
