trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1109.avi","zero","sin-zero-4Hz-orch5.wav","Theta",0,"orch"
2,"1077.avi","oneeighty","sin-oneeighty-4Hz-guitar20.wav","Theta",180,"guitar"
3,"1174.avi","oneeighty","sin-oneeighty-4Hz-synth23.wav","Theta",180,"synth"
4,"1089.avi","oneeighty","sin-oneeighty-4Hz-guitar23.wav","Theta",180,"guitar"
5,"1166.avi","zero","sin-zero-4Hz-synth7.wav","Theta",0,"synth"
6,"1036.avi","oneeighty","sin-oneeighty-4Hz-ep24.wav","Theta",180,"ep"
7,"1116.avi","zero","sin-zero-4Hz-orch6.wav","Theta",0,"orch"
8,"1033.avi","oneeighty","sin-oneeighty-4Hz-ep21.wav","Theta",180,"ep"
9,"1134.avi","oneeighty","sin-oneeighty-4Hz-orch21.wav","Theta",180,"orch"
10,"1190.avi","oneeighty","sin-oneeighty-4Hz-synth16.wav","Theta",180,"synth"
11,"1023.avi","zero","sin-zero-4Hz-ep7.wav","Theta",0,"ep"
12,"1154.avi","zero","sin-zero-4Hz-synth4.wav","Theta",0,"synth"
13,"1053.avi","zero","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar"
14,"1129.avi","oneeighty","sin-oneeighty-4Hz-orch23.wav","Theta",180,"orch"
15,"1061.avi","zero","sin-zero-4Hz-guitar11.wav","Theta",0,"guitar"
16,"1006.avi","zero","sin-zero-4Hz-ep1.wav","Theta",0,"ep"
