trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1170.avi","oneeighty","sin-oneeighty-4Hz-dar15.wav","Theta",180,"dar"
2,"1070.avi","zero","sin-zero-4Hz-acoustic3.wav","Theta",0,"acoustic"
3,"1151.avi","zero","sin-zero-4Hz-dar6.wav","Theta",0,"dar"
4,"1091.avi","oneeighty","sin-oneeighty-4Hz-acoustic17.wav","Theta",180,"acoustic"
5,"1139.avi","oneeighty","sin-oneeighty-4Hz-choir18.wav","Theta",180,"choir"
6,"1115.avi","zero","sin-zero-4Hz-choir5.wav","Theta",0,"choir"
7,"1028.avi","oneeighty","sin-oneeighty-4Hz-yann14.wav","Theta",180,"yann"
8,"1088.avi","oneeighty","sin-oneeighty-4Hz-acoustic13.wav","Theta",180,"acoustic"
9,"1007.avi","zero","sin-zero-4Hz-yann6.wav","Theta",0,"yann"
10,"1178.avi","oneeighty","sin-oneeighty-4Hz-dar19.wav","Theta",180,"dar"
11,"1025.avi","oneeighty","sin-oneeighty-4Hz-yann23.wav","Theta",180,"yann"
12,"1120.avi","zero","sin-zero-4Hz-choir6.wav","Theta",0,"choir"
13,"1147.avi","zero","sin-zero-4Hz-dar8.wav","Theta",0,"dar"
14,"1004.avi","zero","sin-zero-4Hz-yann4.wav","Theta",0,"yann"
15,"1144.avi","oneeighty","sin-oneeighty-4Hz-choir22.wav","Theta",180,"choir"
16,"1059.avi","zero","sin-zero-4Hz-acoustic6.wav","Theta",0,"acoustic"
