trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1027.avi","oneeighty","sin-oneeighty-4Hz-synth17.wav","Theta",180,"synth"
2,"1046.avi","oneeighty","sin-oneeighty-4Hz-synth22.wav","Theta",180,"synth"
3,"1005.avi","zero","sin-zero-4Hz-synth2.wav","Theta",0,"synth"
4,"1100.avi","zero","sin-zero-4Hz-acoustic9.wav","Theta",0,"acoustic"
5,"1160.avi","zero","sin-zero-4Hz-choir11.wav","Theta",0,"choir"
6,"1175.avi","oneeighty","sin-oneeighty-4Hz-choir13.wav","Theta",180,"choir"
7,"1057.avi","zero","sin-zero-4Hz-yann1.wav","Theta",0,"yann"
8,"1099.avi","zero","sin-zero-4Hz-acoustic12.wav","Theta",0,"acoustic"
9,"1024.avi","zero","sin-zero-4Hz-synth11.wav","Theta",0,"synth"
10,"1062.avi","zero","sin-zero-4Hz-yann5.wav","Theta",0,"yann"
11,"1078.avi","oneeighty","sin-oneeighty-4Hz-yann15.wav","Theta",180,"yann"
12,"1143.avi","oneeighty","sin-oneeighty-4Hz-acoustic24.wav","Theta",180,"acoustic"
13,"1162.avi","zero","sin-zero-4Hz-choir7.wav","Theta",0,"choir"
14,"1121.avi","oneeighty","sin-oneeighty-4Hz-acoustic16.wav","Theta",180,"acoustic"
15,"1191.avi","oneeighty","sin-oneeighty-4Hz-choir20.wav","Theta",180,"choir"
16,"1076.avi","oneeighty","sin-oneeighty-4Hz-yann20.wav","Theta",180,"yann"
