trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1029.avi","oneeighty","sin-oneeighty-4Hz-choir23.wav","Theta",180,"choir"
2,"1171.avi","oneeighty","sin-oneeighty-4Hz-guitar18.wav","Theta",180,"guitar"
3,"1048.avi","oneeighty","sin-oneeighty-4Hz-choir19.wav","Theta",180,"choir"
4,"1165.avi","zero","sin-zero-4Hz-guitar7.wav","Theta",0,"guitar"
5,"1001.avi","zero","sin-zero-4Hz-choir10.wav","Theta",0,"choir"
6,"1087.avi","oneeighty","sin-oneeighty-4Hz-dar14.wav","Theta",180,"dar"
7,"1119.avi","zero","sin-zero-4Hz-ep3.wav","Theta",0,"ep"
8,"1125.avi","oneeighty","sin-oneeighty-4Hz-ep16.wav","Theta",180,"ep"
9,"1188.avi","oneeighty","sin-oneeighty-4Hz-guitar22.wav","Theta",180,"guitar"
10,"1138.avi","oneeighty","sin-oneeighty-4Hz-ep22.wav","Theta",180,"ep"
11,"1105.avi","zero","sin-zero-4Hz-ep8.wav","Theta",0,"ep"
12,"1049.avi","zero","sin-zero-4Hz-dar11.wav","Theta",0,"dar"
13,"1163.avi","zero","sin-zero-4Hz-guitar6.wav","Theta",0,"guitar"
14,"1084.avi","oneeighty","sin-oneeighty-4Hz-dar24.wav","Theta",180,"dar"
15,"1058.avi","zero","sin-zero-4Hz-dar3.wav","Theta",0,"dar"
16,"1012.avi","zero","sin-zero-4Hz-choir3.wav","Theta",0,"choir"
