trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1192.avi","oneeighty","sin-oneeighty-4Hz-orch18.wav","Theta",180,"orch","1192.avi","1155.avi","1173.avi","1148.avi",1
2,"1173.avi","oneeighty","sin-oneeighty-4Hz-orch20.wav","Theta",180,"orch","1173.avi","1155.avi","1148.avi","1192.avi",1
3,"1135.avi","oneeighty","sin-oneeighty-4Hz-guitar21.wav","Theta",180,"guitar","1142.avi","1098.avi","1135.avi","1101.avi",3
4,"1155.avi","zero","sin-zero-4Hz-orch9.wav","Theta",0,"orch","1148.avi","1155.avi","1192.avi","1173.avi",2
5,"1148.avi","zero","sin-zero-4Hz-orch12.wav","Theta",0,"orch","1192.avi","1155.avi","1173.avi","1148.avi",4
6,"1090.avi","oneeighty","sin-oneeighty-4Hz-ep20.wav","Theta",180,"ep","1069.avi","1052.avi","1080.avi","1090.avi",4
7,"1069.avi","zero","sin-zero-4Hz-ep5.wav","Theta",0,"ep","1080.avi","1052.avi","1069.avi","1090.avi",3
8,"1042.avi","oneeighty","sin-oneeighty-4Hz-dar18.wav","Theta",180,"dar","1047.avi","1042.avi","1009.avi","1018.avi",2
9,"1080.avi","oneeighty","sin-oneeighty-4Hz-ep13.wav","Theta",180,"ep","1052.avi","1069.avi","1080.avi","1090.avi",3
10,"1009.avi","zero","sin-zero-4Hz-dar4.wav","Theta",0,"dar","1009.avi","1018.avi","1047.avi","1042.avi",1
11,"1142.avi","oneeighty","sin-oneeighty-4Hz-guitar24.wav","Theta",180,"guitar","1142.avi","1098.avi","1101.avi","1135.avi",1
12,"1018.avi","zero","sin-zero-4Hz-dar5.wav","Theta",0,"dar","1018.avi","1009.avi","1042.avi","1047.avi",1
13,"1047.avi","oneeighty","sin-oneeighty-4Hz-dar21.wav","Theta",180,"dar","1042.avi","1018.avi","1009.avi","1047.avi",4
14,"1098.avi","zero","sin-zero-4Hz-guitar2.wav","Theta",0,"guitar","1135.avi","1098.avi","1101.avi","1142.avi",2
15,"1101.avi","zero","sin-zero-4Hz-guitar12.wav","Theta",0,"guitar","1142.avi","1135.avi","1101.avi","1098.avi",3
16,"1052.avi","zero","sin-zero-4Hz-ep11.wav","Theta",0,"ep","1090.avi","1080.avi","1052.avi","1069.avi",3
