trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1085.avi","oneeighty","sin-oneeighty-4Hz-choir17.wav","Theta",180,"choir"
2,"1043.avi","oneeighty","sin-oneeighty-4Hz-acoustic14.wav","Theta",180,"acoustic"
3,"1108.avi","zero","sin-zero-4Hz-dar12.wav","Theta",0,"dar"
4,"1145.avi","zero","sin-zero-4Hz-ep10.wav","Theta",0,"ep"
5,"1010.avi","zero","sin-zero-4Hz-acoustic1.wav","Theta",0,"acoustic"
6,"1136.avi","oneeighty","sin-oneeighty-4Hz-dar13.wav","Theta",180,"dar"
7,"1176.avi","oneeighty","sin-oneeighty-4Hz-ep14.wav","Theta",180,"ep"
8,"1034.avi","oneeighty","sin-oneeighty-4Hz-acoustic20.wav","Theta",180,"acoustic"
9,"1017.avi","zero","sin-zero-4Hz-acoustic7.wav","Theta",0,"acoustic"
10,"1114.avi","zero","sin-zero-4Hz-dar2.wav","Theta",0,"dar"
11,"1065.avi","zero","sin-zero-4Hz-choir1.wav","Theta",0,"choir"
12,"1127.avi","oneeighty","sin-oneeighty-4Hz-dar20.wav","Theta",180,"dar"
13,"1159.avi","zero","sin-zero-4Hz-ep6.wav","Theta",0,"ep"
14,"1072.avi","zero","sin-zero-4Hz-choir4.wav","Theta",0,"choir"
15,"1183.avi","oneeighty","sin-oneeighty-4Hz-ep17.wav","Theta",180,"ep"
16,"1092.avi","oneeighty","sin-oneeighty-4Hz-choir15.wav","Theta",180,"choir"
