trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1099-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic17.wav","Theta",0,"acoustic"
2,"1088-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann21.wav","Gamma",270,"yann"
3,"1082-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann15.wav","Gamma",180,"yann"
4,"1074-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann13.wav","Gamma",180,"yann"
5,"1060-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth10.wav","Gamma",90,"synth"
6,"1069-sin-37.5Hz-ninety.avi","zero","sin-zero-synth2.wav","Gamma",0,"synth"
7,"1050-sin-37.5Hz-ninety.avi","zero","sin-zero-synth4.wav","Gamma",0,"synth"
8,"1054-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth8.wav","Gamma",90,"synth"
9,"1110-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic5.wav","Theta",0,"acoustic"
10,"1114-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic23.wav","Theta",180,"acoustic"
11,"1117-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic24.wav","Theta",180,"acoustic"
12,"1086-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann22.wav","Gamma",270,"yann"
