respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
1,9,1,1145.avi,zero,sin-zero-4Hz-ep8.wav,0,ep,2,44.8684183119785,16304.2080010384
1,9,2,1065.avi,zero,sin-zero-4Hz-choir3.wav,0,choir,4,1.47979364233652,16355.4685055521
1,9,3,1147.avi,zero,sin-zero-4Hz-ep6.wav,0,ep,3,0.637048988814058,16362.5991577854
1,9,4,1040.avi,oneeighty,sin-oneeighty-4Hz-acoustic22.wav,180,acoustic,3,1.24960885321525,16367.810484213
1,9,5,1095.avi,oneeighty,sin-oneeighty-4Hz-choir13.wav,180,choir,2,0.924084770858826,16374.647903897
1,9,6,1053.avi,zero,sin-zero-4Hz-choir2.wav,0,choir,1,0.315497804656843,16380.1524595533
1,9,7,1128.avi,oneeighty,sin-oneeighty-4Hz-dar18.wav,180,dar,4,0.405644950711576,16386.1101954753
1,9,8,1035.avi,oneeighty,sin-oneeighty-4Hz-acoustic25.wav,180,acoustic,3,0.325317000206269,16392.6543841193
1,9,9,1116.avi,zero,sin-zero-4Hz-dar12.wav,0,dar,1,0.479147340760392,16397.4925479104
1,9,10,1076.avi,oneeighty,sin-oneeighty-4Hz-choir15.wav,180,choir,4,1.14495991934018,16402.6105886597
1,9,11,1184.avi,oneeighty,sin-oneeighty-4Hz-ep16.wav,180,ep,1,0.978974218876829,16408.3284820969
1,9,12,1188.avi,oneeighty,sin-oneeighty-4Hz-ep20.wav,180,ep,5,0.325713354231993,16415.4457011587
1,9,13,1003.avi,zero,sin-zero-4Hz-acoustic9.wav,0,acoustic,2,1.47452814098506,16421.4967873589
1,9,14,1126.avi,oneeighty,sin-oneeighty-4Hz-dar20.wav,180,dar,2,0.863285934865416,16427.5478690311
1,9,15,1001.avi,zero,sin-zero-4Hz-acoustic10.wav,0,acoustic,2,1.63390109865213,16434.5851803441
1,9,16,1108.avi,zero,sin-zero-4Hz-dar3.wav,0,dar,2,0.348347795374139,16441.1426687335
