respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
1,3,1,1159.avi,zero,sin-zero-4Hz-synth2.wav,0,synth,4,1.01415955383709,20594.575692454
1,3,2,1033.avi,oneeighty,sin-oneeighty-4Hz-choir19.wav,180,choir,4,0.373659655717347,20600.4800863351
1,3,3,1017.avi,zero,sin-zero-4Hz-choir11.wav,0,choir,2,1.75153765461437,20605.7182044722
1,3,4,1183.avi,oneeighty,sin-oneeighty-4Hz-synth14.wav,180,synth,2,1.41805187650607,20612.3956080811
1,3,5,1062.avi,zero,sin-zero-4Hz-dar2.wav,0,dar,5,0.484881251559273,20620.1927061967
1,3,6,1097.avi,zero,sin-zero-4Hz-orch12.wav,0,orch,4,0.297804040539631,20626.523716332
1,3,7,1083.avi,oneeighty,sin-oneeighty-4Hz-dar24.wav,180,dar,2,0.376896314912301,20631.3885835465
1,3,8,1169.avi,oneeighty,sin-oneeighty-4Hz-synth17.wav,180,synth,4,0.221813790969463,20637.479619039
1,3,9,1036.avi,oneeighty,sin-oneeighty-4Hz-choir23.wav,180,choir,4,0.20529300338967,20643.3040986514
1,3,10,1050.avi,zero,sin-zero-4Hz-dar11.wav,0,dar,2,0.538052480245824,20648.9552479492
1,3,11,1092.avi,oneeighty,sin-oneeighty-4Hz-dar21.wav,180,dar,3,0.201370795504772,20654.4599083822
1,3,12,1015.avi,zero,sin-zero-4Hz-choir4.wav,0,choir,2,0.336442301158968,20659.2447934071
1,3,13,1122.avi,oneeighty,sin-oneeighty-4Hz-orch19.wav,180,orch,3,1.19158353898456,20664.109585154
1,3,14,1124.avi,oneeighty,sin-oneeighty-4Hz-orch18.wav,180,orch,2,0.330355981193861,20671.6667623597
1,3,15,1101.avi,zero,sin-zero-4Hz-orch2.wav,0,orch,3,0.273858437667514,20677.6512178225
1,3,16,1165.avi,zero,sin-zero-4Hz-synth9.wav,0,synth,5,0.409222456171847,20683.0358353898
