respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
1,5,1,1013.avi,zero,sin-zero-4Hz-ep2.wav,0,ep,4,0.335423487060325,21108.5696861298
1,5,2,1011.avi,zero,sin-zero-4Hz-ep11.wav,0,ep,3,0.212411721644457,21114.8606618518
1,5,3,1082.avi,oneeighty,sin-oneeighty-4Hz-guitar18.wav,180,guitar,3,0.224947512208018,21120.231987744
1,5,4,1158.avi,zero,sin-zero-4Hz-synth5.wav,0,synth,2,0.304075407337223,21125.096854053
1,5,5,1129.avi,oneeighty,sin-oneeighty-4Hz-orch16.wav,180,orch,3,0.551604669944936,21131.1612497453
1,5,6,1034.avi,oneeighty,sin-oneeighty-4Hz-ep15.wav,180,ep,5,0.558874323618511,21136.3859448935
1,5,7,1104.avi,zero,sin-zero-4Hz-orch8.wav,0,orch,2,0.296726059754292,21141.5040690681
1,5,8,1117.avi,zero,sin-zero-4Hz-orch10.wav,0,orch,2,0.51727742685398,21146.7154396372
1,5,9,1066.avi,zero,sin-zero-4Hz-guitar7.wav,0,guitar,1,0.722465077316883,21153.6061910692
1,5,10,1163.avi,zero,sin-zero-4Hz-synth3.wav,0,synth,3,0.234422634275688,21160.7102024799
1,5,11,1134.avi,oneeighty,sin-oneeighty-4Hz-orch15.wav,180,orch,1,0.19371082282305,21166.1348366501
1,5,12,1045.avi,oneeighty,sin-oneeighty-4Hz-ep18.wav,180,ep,3,0.302222222224373,21170.9464025297
1,5,13,1055.avi,zero,sin-zero-4Hz-guitar10.wav,0,guitar,3,0.675082222074707,21177.1173610451
1,5,14,1078.avi,oneeighty,sin-oneeighty-4Hz-guitar22.wav,180,guitar,2,0.179057408287918,21184.141351023
1,5,15,1176.avi,oneeighty,sin-oneeighty-4Hz-synth19.wav,180,synth,2,0.216063151379785,21190.672226222
1,5,16,1192.avi,oneeighty,sin-oneeighty-4Hz-synth18.wav,180,synth,3,0.276857826378546,21196.7233800478
