respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
3,11,1,1160.avi,zero,sin-zero-4Hz-synth3.wav,0,synth,3,0.367492132490952,15056.9992890942
3,11,2,1072.avi,zero,sin-zero-4Hz-guitar12.wav,0,guitar,2,0.607116001419854,15063.3035785279
3,11,3,1100.avi,zero,sin-zero-4Hz-orch8.wav,0,orch,2,1.28120657776708,15068.8615656531
3,11,4,1189.avi,oneeighty,sin-oneeighty-4Hz-synth15.wav,180,synth,2,4.05147954447784,15075.2591186881
3,11,5,1130.avi,oneeighty,sin-oneeighty-4Hz-orch14.wav,180,orch,3,0.767028760743415,15085.1354784276
3,11,6,1011.avi,zero,sin-zero-4Hz-ep11.wav,0,ep,1,0.369018391480495,15090.4534577041
3,11,7,1112.avi,zero,sin-zero-4Hz-orch12.wav,0,orch,3,0.861539088500649,15095.3449825292
3,11,8,1078.avi,oneeighty,sin-oneeighty-4Hz-guitar23.wav,180,guitar,3,0.869132045854712,15101.6492943014
3,11,9,1045.avi,oneeighty,sin-oneeighty-4Hz-ep20.wav,180,ep,3,1.1273079912753,15108.0869282378
3,11,10,1073.avi,oneeighty,sin-oneeighty-4Hz-guitar24.wav,180,guitar,2,1.04971722248592,15114.4045341001
3,11,11,1171.avi,oneeighty,sin-oneeighty-4Hz-synth18.wav,180,synth,2,0.94780954968337,15120.1223690824
3,11,12,1030.avi,oneeighty,sin-oneeighty-4Hz-ep19.wav,180,ep,1,0.920712415192611,15126.4933885757
3,11,13,1005.avi,zero,sin-zero-4Hz-ep4.wav,0,ep,2,0.446123751951745,15133.8240132219
3,11,14,1049.avi,zero,sin-zero-4Hz-guitar10.wav,0,guitar,2,1.54115722188362,15139.4089242078
3,11,15,1150.avi,zero,sin-zero-4Hz-synth9.wav,0,synth,3,0.216271140392564,15146.8857560733
3,11,16,1129.avi,oneeighty,sin-oneeighty-4Hz-orch16.wav,180,orch,2,2.19927037816706,15151.750594912
