respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
3,2,1,1009.avi,zero,sin-zero-4Hz-dar6.wav,0,dar,3,1.10264514327537,8110.42008376916
3,2,2,1031.avi,oneeighty,sin-oneeighty-4Hz-dar22.wav,180,dar,1,0.385561819375653,8117.93741855147
3,2,3,1152.avi,zero,sin-zero-4Hz-orch5.wav,0,orch,2,2.01164527157016,8124.25495739848
3,2,4,1178.avi,oneeighty,sin-oneeighty-4Hz-orch17.wav,180,orch,3,1.13421419245788,8131.21230727433
3,2,5,1058.avi,zero,sin-zero-4Hz-ep10.wav,0,ep,2,1.55565215422575,8138.74286188654
3,2,6,1052.avi,zero,sin-zero-4Hz-ep2.wav,0,ep,3,0.88324722467496,8145.24715373527
3,2,7,1116.avi,zero,sin-zero-4Hz-guitar11.wav,0,guitar,4,0.78738693050218,8152.55104107707
3,2,8,1126.avi,oneeighty,sin-oneeighty-4Hz-guitar17.wav,180,guitar,1,0.634408446346242,8157.85590285796
3,2,9,1042.avi,oneeighty,sin-oneeighty-4Hz-dar14.wav,180,dar,3,1.27985117767366,8164.86645143275
3,2,10,1094.avi,oneeighty,sin-oneeighty-4Hz-ep15.wav,180,ep,5,0.410576648780989,8172.34364946758
3,2,11,1107.avi,zero,sin-zero-4Hz-guitar5.wav,0,guitar,2,0.623476193710303,8178.63461552975
3,2,12,1173.avi,oneeighty,sin-oneeighty-4Hz-orch22.wav,180,orch,2,1.28431222501422,8184.64573313108
3,2,13,1122.avi,oneeighty,sin-oneeighty-4Hz-guitar22.wav,180,guitar,1,1.98833812553221,8191.86968326202
3,2,14,1148.avi,zero,sin-zero-4Hz-orch2.wav,0,orch,4,1.72159810425183,8199.2402940222
3,2,15,1096.avi,oneeighty,sin-oneeighty-4Hz-ep22.wav,180,ep,5,0.575336850130043,8207.37060532651
3,2,16,1022.avi,zero,sin-zero-4Hz-dar11.wav,0,dar,4,1.84382802417895,8212.62196321704
