respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
3,9,1,1062.avi,zero,sin-zero-4Hz-ep1.wav,0,ep,3,1.32025719396006,14472.0839068125
3,9,2,1099.avi,zero,sin-zero-4Hz-guitar7.wav,0,guitar,2,0.243158172774201,14479.8009602512
3,9,3,1029.avi,oneeighty,sin-oneeighty-4Hz-acoustic20.wav,180,acoustic,2,0.493256356267011,14485.5188039877
3,9,4,1141.avi,oneeighty,sin-oneeighty-4Hz-guitar21.wav,180,guitar,1,0.338102892677853,14491.6498799309
3,9,5,1106.avi,zero,sin-zero-4Hz-guitar4.wav,0,guitar,3,0.852424098349729,14498.1674713034
3,9,6,1158.avi,zero,sin-zero-4Hz-yann6.wav,0,yann,4,0.82541148769451,14504.4584693639
3,9,7,1159.avi,zero,sin-zero-4Hz-yann11.wav,0,yann,5,0.248948055574147,14510.4428786404
3,9,8,1006.avi,zero,sin-zero-4Hz-acoustic4.wav,0,acoustic,3,3.05336623725452,14515.614367241
3,9,9,1093.avi,oneeighty,sin-oneeighty-4Hz-ep21.wav,180,ep,4,1.70167583599323,14523.27805082
3,9,10,1070.avi,zero,sin-zero-4Hz-ep12.wav,0,ep,4,0.944597643898305,14531.355065921
3,9,11,1124.avi,oneeighty,sin-oneeighty-4Hz-guitar15.wav,180,guitar,2,0.955118748444875,14538.2724840197
3,9,12,1090.avi,oneeighty,sin-oneeighty-4Hz-ep24.wav,180,ep,3,0.799766050095059,14543.7637724799
3,9,13,1033.avi,oneeighty,sin-oneeighty-4Hz-acoustic25.wav,180,acoustic,2,2.32479914268697,14550.214708355
3,9,14,1015.avi,zero,sin-zero-4Hz-acoustic2.wav,0,acoustic,3,1.41289803557629,14557.7185923763
3,9,15,1183.avi,oneeighty,sin-oneeighty-4Hz-yann17.wav,180,yann,1,1.57493656938823,14563.6763899266
3,9,16,1192.avi,oneeighty,sin-oneeighty-4Hz-yann22.wav,180,yann,4,1.26303455666493,14571.140247685
