trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1077.avi","oneeighty","sin-oneeighty-4Hz-yann17.wav","Theta",180,"yann"
2,"1145.avi","zero","sin-zero-4Hz-choir4.wav","Theta",0,"choir"
3,"1124.avi","oneeighty","sin-oneeighty-4Hz-acoustic20.wav","Theta",180,"acoustic"
4,"1005.avi","zero","sin-zero-4Hz-synth3.wav","Theta",0,"synth"
5,"1057.avi","zero","sin-zero-4Hz-yann9.wav","Theta",0,"yann"
6,"1191.avi","oneeighty","sin-oneeighty-4Hz-choir22.wav","Theta",180,"choir"
7,"1018.avi","zero","sin-zero-4Hz-synth11.wav","Theta",0,"synth"
8,"1121.avi","oneeighty","sin-oneeighty-4Hz-acoustic18.wav","Theta",180,"acoustic"
9,"1075.avi","oneeighty","sin-oneeighty-4Hz-yann14.wav","Theta",180,"yann"
10,"1059.avi","zero","sin-zero-4Hz-yann12.wav","Theta",0,"yann"
11,"1175.avi","oneeighty","sin-oneeighty-4Hz-choir20.wav","Theta",180,"choir"
12,"1028.avi","oneeighty","sin-oneeighty-4Hz-synth18.wav","Theta",180,"synth"
13,"1114.avi","zero","sin-zero-4Hz-acoustic8.wav","Theta",0,"acoustic"
14,"1161.avi","zero","sin-zero-4Hz-choir3.wav","Theta",0,"choir"
15,"1104.avi","zero","sin-zero-4Hz-acoustic12.wav","Theta",0,"acoustic"
16,"1027.avi","oneeighty","sin-oneeighty-4Hz-synth24.wav","Theta",180,"synth"
