trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1123.avi","oneeighty","sin-oneeighty-4Hz-synth14.wav","Theta",180,"synth"
2,"1015.avi","zero","sin-zero-4Hz-guitar1.wav","Theta",0,"guitar"
3,"1102.avi","zero","sin-zero-4Hz-synth8.wav","Theta",0,"synth"
4,"1168.avi","zero","sin-zero-4Hz-yann1.wav","Theta",0,"yann"
5,"1186.avi","oneeighty","sin-oneeighty-4Hz-yann21.wav","Theta",180,"yann"
6,"1076.avi","oneeighty","sin-oneeighty-4Hz-orch21.wav","Theta",180,"orch"
7,"1003.avi","zero","sin-zero-4Hz-guitar12.wav","Theta",0,"guitar"
8,"1176.avi","oneeighty","sin-oneeighty-4Hz-yann15.wav","Theta",180,"yann"
9,"1086.avi","oneeighty","sin-oneeighty-4Hz-orch19.wav","Theta",180,"orch"
10,"1042.avi","oneeighty","sin-oneeighty-4Hz-guitar22.wav","Theta",180,"guitar"
11,"1160.avi","zero","sin-zero-4Hz-yann10.wav","Theta",0,"yann"
12,"1103.avi","zero","sin-zero-4Hz-synth9.wav","Theta",0,"synth"
13,"1058.avi","zero","sin-zero-4Hz-orch7.wav","Theta",0,"orch"
14,"1051.avi","zero","sin-zero-4Hz-orch2.wav","Theta",0,"orch"
15,"1031.avi","oneeighty","sin-oneeighty-4Hz-guitar13.wav","Theta",180,"guitar"
16,"1126.avi","oneeighty","sin-oneeighty-4Hz-synth15.wav","Theta",180,"synth"
