trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1161.avi","zero","sin-zero-4Hz-choir3.wav","Theta",0,"choir","1191.avi","1175.avi","1145.avi","1161.avi",4
2,"1114.avi","zero","sin-zero-4Hz-acoustic8.wav","Theta",0,"acoustic","1121.avi","1104.avi","1114.avi","1124.avi",3
3,"1077.avi","oneeighty","sin-oneeighty-4Hz-yann17.wav","Theta",180,"yann","1077.avi","1059.avi","1057.avi","1075.avi",1
4,"1145.avi","zero","sin-zero-4Hz-choir4.wav","Theta",0,"choir","1175.avi","1145.avi","1161.avi","1191.avi",2
5,"1027.avi","oneeighty","sin-oneeighty-4Hz-synth24.wav","Theta",180,"synth","1027.avi","1028.avi","1005.avi","1018.avi",1
6,"1028.avi","oneeighty","sin-oneeighty-4Hz-synth18.wav","Theta",180,"synth","1028.avi","1005.avi","1027.avi","1018.avi",1
7,"1059.avi","zero","sin-zero-4Hz-yann12.wav","Theta",0,"yann","1059.avi","1077.avi","1075.avi","1057.avi",1
8,"1124.avi","oneeighty","sin-oneeighty-4Hz-acoustic20.wav","Theta",180,"acoustic","1104.avi","1124.avi","1114.avi","1121.avi",2
9,"1057.avi","zero","sin-zero-4Hz-yann9.wav","Theta",0,"yann","1077.avi","1059.avi","1075.avi","1057.avi",4
10,"1121.avi","oneeighty","sin-oneeighty-4Hz-acoustic18.wav","Theta",180,"acoustic","1121.avi","1104.avi","1124.avi","1114.avi",1
11,"1018.avi","zero","sin-zero-4Hz-synth11.wav","Theta",0,"synth","1018.avi","1027.avi","1028.avi","1005.avi",1
12,"1104.avi","zero","sin-zero-4Hz-acoustic12.wav","Theta",0,"acoustic","1121.avi","1114.avi","1124.avi","1104.avi",4
13,"1075.avi","oneeighty","sin-oneeighty-4Hz-yann14.wav","Theta",180,"yann","1075.avi","1057.avi","1077.avi","1059.avi",1
14,"1175.avi","oneeighty","sin-oneeighty-4Hz-choir20.wav","Theta",180,"choir","1175.avi","1145.avi","1161.avi","1191.avi",1
15,"1005.avi","zero","sin-zero-4Hz-synth3.wav","Theta",0,"synth","1018.avi","1027.avi","1028.avi","1005.avi",4
16,"1191.avi","oneeighty","sin-oneeighty-4Hz-choir22.wav","Theta",180,"choir","1161.avi","1191.avi","1145.avi","1175.avi",2
