trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1094.avi","oneeighty","sin-oneeighty-4Hz-choir13.wav","Theta",180,"choir","1070.avi","1056.avi","1084.avi","1094.avi",4
2,"1139.avi","oneeighty","sin-oneeighty-4Hz-dar15.wav","Theta",180,"dar","1139.avi","1142.avi","1097.avi","1113.avi",1
3,"1019.avi","zero","sin-zero-4Hz-acoustic5.wav","Theta",0,"acoustic","1033.avi","1020.avi","1019.avi","1026.avi",3
4,"1097.avi","zero","sin-zero-4Hz-dar9.wav","Theta",0,"dar","1113.avi","1097.avi","1142.avi","1139.avi",2
5,"1142.avi","oneeighty","sin-oneeighty-4Hz-dar22.wav","Theta",180,"dar","1139.avi","1113.avi","1097.avi","1142.avi",4
6,"1084.avi","oneeighty","sin-oneeighty-4Hz-choir23.wav","Theta",180,"choir","1070.avi","1084.avi","1056.avi","1094.avi",2
7,"1033.avi","oneeighty","sin-oneeighty-4Hz-acoustic25.wav","Theta",180,"acoustic","1033.avi","1020.avi","1019.avi","1026.avi",1
8,"1070.avi","zero","sin-zero-4Hz-choir7.wav","Theta",0,"choir","1070.avi","1056.avi","1084.avi","1094.avi",1
9,"1180.avi","oneeighty","sin-oneeighty-4Hz-ep14.wav","Theta",180,"ep","1164.avi","1162.avi","1180.avi","1192.avi",3
10,"1164.avi","zero","sin-zero-4Hz-ep7.wav","Theta",0,"ep","1192.avi","1180.avi","1162.avi","1164.avi",4
11,"1056.avi","zero","sin-zero-4Hz-choir1.wav","Theta",0,"choir","1094.avi","1084.avi","1070.avi","1056.avi",4
12,"1192.avi","oneeighty","sin-oneeighty-4Hz-ep15.wav","Theta",180,"ep","1180.avi","1164.avi","1192.avi","1162.avi",3
13,"1020.avi","zero","sin-zero-4Hz-acoustic4.wav","Theta",0,"acoustic","1019.avi","1033.avi","1020.avi","1026.avi",3
14,"1162.avi","zero","sin-zero-4Hz-ep11.wav","Theta",0,"ep","1180.avi","1162.avi","1192.avi","1164.avi",2
15,"1026.avi","oneeighty","sin-oneeighty-4Hz-acoustic17.wav","Theta",180,"acoustic","1033.avi","1020.avi","1026.avi","1019.avi",3
16,"1113.avi","zero","sin-zero-4Hz-dar6.wav","Theta",0,"dar","1097.avi","1113.avi","1139.avi","1142.avi",2
