trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1144.avi","oneeighty","sin-oneeighty-4Hz-ep18.wav","Theta",180,"ep"
2,"1179.avi","oneeighty","sin-oneeighty-4Hz-guitar24.wav","Theta",180,"guitar"
3,"1130.avi","oneeighty","sin-oneeighty-4Hz-ep17.wav","Theta",180,"ep"
4,"1189.avi","oneeighty","sin-oneeighty-4Hz-guitar21.wav","Theta",180,"guitar"
5,"1165.avi","zero","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar"
6,"1069.avi","zero","sin-zero-4Hz-dar1.wav","Theta",0,"dar"
7,"1093.avi","oneeighty","sin-oneeighty-4Hz-dar21.wav","Theta",180,"dar"
8,"1023.avi","zero","sin-zero-4Hz-choir10.wav","Theta",0,"choir"
9,"1119.avi","zero","sin-zero-4Hz-ep2.wav","Theta",0,"ep"
10,"1001.avi","zero","sin-zero-4Hz-choir5.wav","Theta",0,"choir"
11,"1040.avi","oneeighty","sin-oneeighty-4Hz-choir15.wav","Theta",180,"choir"
12,"1115.avi","zero","sin-zero-4Hz-ep12.wav","Theta",0,"ep"
13,"1035.avi","oneeighty","sin-oneeighty-4Hz-choir17.wav","Theta",180,"choir"
14,"1085.avi","oneeighty","sin-oneeighty-4Hz-dar18.wav","Theta",180,"dar"
15,"1155.avi","zero","sin-zero-4Hz-guitar10.wav","Theta",0,"guitar"
16,"1061.avi","zero","sin-zero-4Hz-dar11.wav","Theta",0,"dar"
