trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1039.avi","oneeighty","sin-oneeighty-4Hz-dar23.wav","Theta",180,"dar"
2,"1007.avi","zero","sin-zero-4Hz-dar10.wav","Theta",0,"dar"
3,"1107.avi","zero","sin-zero-4Hz-synth4.wav","Theta",0,"synth"
4,"1150.avi","zero","sin-zero-4Hz-yann7.wav","Theta",0,"yann"
5,"1173.avi","oneeighty","sin-oneeighty-4Hz-yann22.wav","Theta",180,"yann"
6,"1081.avi","oneeighty","sin-oneeighty-4Hz-ep20.wav","Theta",180,"ep"
7,"1011.avi","zero","sin-zero-4Hz-dar8.wav","Theta",0,"dar"
8,"1141.avi","oneeighty","sin-oneeighty-4Hz-synth22.wav","Theta",180,"synth"
9,"1135.avi","oneeighty","sin-oneeighty-4Hz-synth16.wav","Theta",180,"synth"
10,"1054.avi","zero","sin-zero-4Hz-ep10.wav","Theta",0,"ep"
11,"1072.avi","zero","sin-zero-4Hz-ep8.wav","Theta",0,"ep"
12,"1157.avi","zero","sin-zero-4Hz-yann8.wav","Theta",0,"yann"
13,"1025.avi","oneeighty","sin-oneeighty-4Hz-dar16.wav","Theta",180,"dar"
14,"1182.avi","oneeighty","sin-oneeighty-4Hz-yann20.wav","Theta",180,"yann"
15,"1112.avi","zero","sin-zero-4Hz-synth12.wav","Theta",0,"synth"
16,"1082.avi","oneeighty","sin-oneeighty-4Hz-ep22.wav","Theta",180,"ep"
