trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1141.avi","oneeighty","sin-oneeighty-4Hz-synth22.wav","Theta",180,"synth","1141.avi","1112.avi","1135.avi","1107.avi",1
2,"1082.avi","oneeighty","sin-oneeighty-4Hz-ep22.wav","Theta",180,"ep","1082.avi","1054.avi","1081.avi","1072.avi",1
3,"1173.avi","oneeighty","sin-oneeighty-4Hz-yann22.wav","Theta",180,"yann","1173.avi","1182.avi","1150.avi","1157.avi",1
4,"1135.avi","oneeighty","sin-oneeighty-4Hz-synth16.wav","Theta",180,"synth","1141.avi","1107.avi","1135.avi","1112.avi",3
5,"1011.avi","zero","sin-zero-4Hz-dar8.wav","Theta",0,"dar","1007.avi","1011.avi","1039.avi","1025.avi",2
6,"1157.avi","zero","sin-zero-4Hz-yann8.wav","Theta",0,"yann","1150.avi","1182.avi","1173.avi","1157.avi",4
7,"1107.avi","zero","sin-zero-4Hz-synth4.wav","Theta",0,"synth","1141.avi","1135.avi","1112.avi","1107.avi",4
8,"1025.avi","oneeighty","sin-oneeighty-4Hz-dar16.wav","Theta",180,"dar","1039.avi","1007.avi","1011.avi","1025.avi",4
9,"1081.avi","oneeighty","sin-oneeighty-4Hz-ep20.wav","Theta",180,"ep","1081.avi","1072.avi","1082.avi","1054.avi",1
10,"1054.avi","zero","sin-zero-4Hz-ep10.wav","Theta",0,"ep","1072.avi","1081.avi","1054.avi","1082.avi",3
11,"1182.avi","oneeighty","sin-oneeighty-4Hz-yann20.wav","Theta",180,"yann","1182.avi","1150.avi","1157.avi","1173.avi",1
12,"1150.avi","zero","sin-zero-4Hz-yann7.wav","Theta",0,"yann","1173.avi","1157.avi","1150.avi","1182.avi",3
13,"1112.avi","zero","sin-zero-4Hz-synth12.wav","Theta",0,"synth","1112.avi","1107.avi","1141.avi","1135.avi",1
14,"1007.avi","zero","sin-zero-4Hz-dar10.wav","Theta",0,"dar","1011.avi","1025.avi","1007.avi","1039.avi",3
15,"1039.avi","oneeighty","sin-oneeighty-4Hz-dar23.wav","Theta",180,"dar","1025.avi","1011.avi","1039.avi","1007.avi",3
16,"1072.avi","zero","sin-zero-4Hz-ep8.wav","Theta",0,"ep","1054.avi","1082.avi","1072.avi","1081.avi",3
