trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1128.avi","oneeighty","sin-oneeighty-4Hz-guitar19.wav","Theta",180,"guitar"
2,"1111.avi","zero","sin-zero-4Hz-guitar4.wav","Theta",0,"guitar"
3,"1167.avi","zero","sin-zero-4Hz-orch4.wav","Theta",0,"orch"
4,"1171.avi","oneeighty","sin-oneeighty-4Hz-orch22.wav","Theta",180,"orch"
5,"1030.avi","oneeighty","sin-oneeighty-4Hz-acoustic13.wav","Theta",180,"acoustic"
6,"1055.avi","zero","sin-zero-4Hz-choir12.wav","Theta",0,"choir"
7,"1008.avi","zero","sin-zero-4Hz-acoustic2.wav","Theta",0,"acoustic"
8,"1149.avi","zero","sin-zero-4Hz-orch6.wav","Theta",0,"orch"
9,"1065.avi","zero","sin-zero-4Hz-choir6.wav","Theta",0,"choir"
10,"1129.avi","oneeighty","sin-oneeighty-4Hz-guitar20.wav","Theta",180,"guitar"
11,"1174.avi","oneeighty","sin-oneeighty-4Hz-orch24.wav","Theta",180,"orch"
12,"1016.avi","zero","sin-zero-4Hz-acoustic3.wav","Theta",0,"acoustic"
13,"1041.avi","oneeighty","sin-oneeighty-4Hz-acoustic15.wav","Theta",180,"acoustic"
14,"1087.avi","oneeighty","sin-oneeighty-4Hz-choir14.wav","Theta",180,"choir"
15,"1078.avi","oneeighty","sin-oneeighty-4Hz-choir19.wav","Theta",180,"choir"
16,"1099.avi","zero","sin-zero-4Hz-guitar6.wav","Theta",0,"guitar"
