trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1062.avi","zero","sin-zero-4Hz-guitar5.wav","Theta",0,"guitar"
2,"1045.avi","oneeighty","sin-oneeighty-4Hz-ep13.wav","Theta",180,"ep"
3,"1159.avi","zero","sin-zero-4Hz-synth6.wav","Theta",0,"synth"
4,"1009.avi","zero","sin-zero-4Hz-ep5.wav","Theta",0,"ep"
5,"1146.avi","zero","sin-zero-4Hz-synth2.wav","Theta",0,"synth"
6,"1184.avi","oneeighty","sin-oneeighty-4Hz-synth17.wav","Theta",180,"synth"
7,"1133.avi","oneeighty","sin-oneeighty-4Hz-orch20.wav","Theta",180,"orch"
8,"1100.avi","zero","sin-zero-4Hz-orch12.wav","Theta",0,"orch"
9,"1053.avi","zero","sin-zero-4Hz-guitar7.wav","Theta",0,"guitar"
10,"1170.avi","oneeighty","sin-oneeighty-4Hz-synth20.wav","Theta",180,"synth"
11,"1140.avi","oneeighty","sin-oneeighty-4Hz-orch14.wav","Theta",180,"orch"
12,"1014.avi","zero","sin-zero-4Hz-ep9.wav","Theta",0,"ep"
13,"1083.avi","oneeighty","sin-oneeighty-4Hz-guitar18.wav","Theta",180,"guitar"
14,"1106.avi","zero","sin-zero-4Hz-orch3.wav","Theta",0,"orch"
15,"1037.avi","oneeighty","sin-oneeighty-4Hz-ep19.wav","Theta",180,"ep"
16,"1074.avi","oneeighty","sin-oneeighty-4Hz-guitar14.wav","Theta",180,"guitar"
