trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1046.avi","oneeighty","sin-oneeighty-4Hz-orch16.wav","Theta",180,"orch"
2,"1138.avi","oneeighty","sin-oneeighty-4Hz-yann16.wav","Theta",180,"yann"
3,"1004.avi","zero","sin-zero-4Hz-orch1.wav","Theta",0,"orch"
4,"1183.avi","oneeighty","sin-oneeighty-4Hz-acoustic19.wav","Theta",180,"acoustic"
5,"1089.avi","oneeighty","sin-oneeighty-4Hz-synth19.wav","Theta",180,"synth"
6,"1010.avi","zero","sin-zero-4Hz-orch8.wav","Theta",0,"orch"
7,"1071.avi","zero","sin-zero-4Hz-synth5.wav","Theta",0,"synth"
8,"1132.avi","oneeighty","sin-oneeighty-4Hz-yann23.wav","Theta",180,"yann"
9,"1120.avi","zero","sin-zero-4Hz-yann6.wav","Theta",0,"yann"
10,"1066.avi","zero","sin-zero-4Hz-synth10.wav","Theta",0,"synth"
11,"1154.avi","zero","sin-zero-4Hz-acoustic1.wav","Theta",0,"acoustic"
12,"1091.avi","oneeighty","sin-oneeighty-4Hz-synth13.wav","Theta",180,"synth"
13,"1158.avi","zero","sin-zero-4Hz-acoustic6.wav","Theta",0,"acoustic"
14,"1187.avi","oneeighty","sin-oneeighty-4Hz-acoustic16.wav","Theta",180,"acoustic"
15,"1029.avi","oneeighty","sin-oneeighty-4Hz-orch23.wav","Theta",180,"orch"
16,"1101.avi","zero","sin-zero-4Hz-yann2.wav","Theta",0,"yann"
