trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1008.avi","zero","sin-zero-4Hz-acoustic2.wav","Theta",0,"acoustic","1041.avi","1016.avi","1008.avi","1030.avi",3
2,"1041.avi","oneeighty","sin-oneeighty-4Hz-acoustic15.wav","Theta",180,"acoustic","1041.avi","1016.avi","1030.avi","1008.avi",1
3,"1149.avi","zero","sin-zero-4Hz-orch6.wav","Theta",0,"orch","1174.avi","1167.avi","1171.avi","1149.avi",4
4,"1129.avi","oneeighty","sin-oneeighty-4Hz-guitar20.wav","Theta",180,"guitar","1111.avi","1129.avi","1099.avi","1128.avi",2
5,"1171.avi","oneeighty","sin-oneeighty-4Hz-orch22.wav","Theta",180,"orch","1149.avi","1174.avi","1167.avi","1171.avi",4
6,"1167.avi","zero","sin-zero-4Hz-orch4.wav","Theta",0,"orch","1167.avi","1171.avi","1174.avi","1149.avi",1
7,"1030.avi","oneeighty","sin-oneeighty-4Hz-acoustic13.wav","Theta",180,"acoustic","1008.avi","1041.avi","1030.avi","1016.avi",3
8,"1174.avi","oneeighty","sin-oneeighty-4Hz-orch24.wav","Theta",180,"orch","1149.avi","1171.avi","1167.avi","1174.avi",4
9,"1128.avi","oneeighty","sin-oneeighty-4Hz-guitar19.wav","Theta",180,"guitar","1128.avi","1099.avi","1111.avi","1129.avi",1
10,"1065.avi","zero","sin-zero-4Hz-choir6.wav","Theta",0,"choir","1078.avi","1087.avi","1055.avi","1065.avi",4
11,"1078.avi","oneeighty","sin-oneeighty-4Hz-choir19.wav","Theta",180,"choir","1065.avi","1055.avi","1087.avi","1078.avi",4
12,"1111.avi","zero","sin-zero-4Hz-guitar4.wav","Theta",0,"guitar","1111.avi","1128.avi","1129.avi","1099.avi",1
13,"1055.avi","zero","sin-zero-4Hz-choir12.wav","Theta",0,"choir","1087.avi","1078.avi","1055.avi","1065.avi",3
14,"1087.avi","oneeighty","sin-oneeighty-4Hz-choir14.wav","Theta",180,"choir","1087.avi","1078.avi","1065.avi","1055.avi",1
15,"1016.avi","zero","sin-zero-4Hz-acoustic3.wav","Theta",0,"acoustic","1041.avi","1030.avi","1016.avi","1008.avi",3
16,"1099.avi","zero","sin-zero-4Hz-guitar6.wav","Theta",0,"guitar","1128.avi","1129.avi","1099.avi","1111.avi",3
