trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1085.avi","oneeighty","sin-oneeighty-4Hz-dar18.wav","Theta",180,"dar","1085.avi","1069.avi","1093.avi","1061.avi",1
2,"1155.avi","zero","sin-zero-4Hz-guitar10.wav","Theta",0,"guitar","1165.avi","1189.avi","1179.avi","1155.avi",4
3,"1119.avi","zero","sin-zero-4Hz-ep2.wav","Theta",0,"ep","1144.avi","1119.avi","1130.avi","1115.avi",2
4,"1165.avi","zero","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar","1155.avi","1179.avi","1165.avi","1189.avi",3
5,"1061.avi","zero","sin-zero-4Hz-dar11.wav","Theta",0,"dar","1085.avi","1093.avi","1069.avi","1061.avi",4
6,"1115.avi","zero","sin-zero-4Hz-ep12.wav","Theta",0,"ep","1115.avi","1144.avi","1130.avi","1119.avi",1
7,"1040.avi","oneeighty","sin-oneeighty-4Hz-choir15.wav","Theta",180,"choir","1023.avi","1001.avi","1040.avi","1035.avi",3
8,"1069.avi","zero","sin-zero-4Hz-dar1.wav","Theta",0,"dar","1069.avi","1061.avi","1085.avi","1093.avi",1
9,"1023.avi","zero","sin-zero-4Hz-choir10.wav","Theta",0,"choir","1001.avi","1035.avi","1023.avi","1040.avi",3
10,"1130.avi","oneeighty","sin-oneeighty-4Hz-ep17.wav","Theta",180,"ep","1119.avi","1130.avi","1115.avi","1144.avi",2
11,"1189.avi","oneeighty","sin-oneeighty-4Hz-guitar21.wav","Theta",180,"guitar","1179.avi","1155.avi","1165.avi","1189.avi",4
12,"1093.avi","oneeighty","sin-oneeighty-4Hz-dar21.wav","Theta",180,"dar","1061.avi","1069.avi","1085.avi","1093.avi",4
13,"1035.avi","oneeighty","sin-oneeighty-4Hz-choir17.wav","Theta",180,"choir","1001.avi","1023.avi","1040.avi","1035.avi",4
14,"1179.avi","oneeighty","sin-oneeighty-4Hz-guitar24.wav","Theta",180,"guitar","1179.avi","1155.avi","1165.avi","1189.avi",1
15,"1001.avi","zero","sin-zero-4Hz-choir5.wav","Theta",0,"choir","1035.avi","1040.avi","1023.avi","1001.avi",4
16,"1144.avi","oneeighty","sin-oneeighty-4Hz-ep18.wav","Theta",180,"ep","1115.avi","1119.avi","1130.avi","1144.avi",4
